r,l,t
-53.612995,50,12.604461
-32.108762,50,12.621913
-40.16195,50,12.63986
-37.280596,50,12.664671
-35.514772,50,12.691435
-34.702694,50,12.715555
-43.711303,50,12.736171
-32.948705,50,12.755352
-42.054587,50,12.775295
-31.547519,50,12.797711
-31.10079,50,12.916794
-36.796459,50,12.936599
-45.625854,50,12.965786
-49.283753,50,13.008622
-34.337607,50,13.032706
-45.066507,50,13.053948
-39.451901,50,13.074765
-52.720515,50,13.100846
-45.547476,50,13.120637
-41.312283,50,13.145239
-35.146783,50,13.170538
-38.399227,50,13.211626
-39.054408,50,13.238616
-38.874205,50,13.26591
-34.638424,50,13.287927
-29.679777,50,13.310504
-33.582426,50,13.332083
-43.652642,50,13.353445
-36.126053,50,13.375534
-36.672188,50,13.396524
-34.741438,50,13.416935
-49.254311,50,13.520882
-36.278089,50,13.539437
-33.376356,50,13.558054
-35.319764,50,13.576681
-33.616235,50,13.59466
-32.586452,50,13.612721
-29.835361,50,13.631475
-32.265791,50,13.650031
-37.58009,50,13.6697
-35.127503,50,13.688778
-31.551427,50,13.707808
-32.629705,50,13.727254
-35.827643,50,13.7465
-34.526375,50,13.766644
-37.343202,50,13.787113
-40.485723,50,13.806504
-39.032262,50,13.82529
-45.903398,50,13.843743
-34.981662,50,13.862109
-39.801749,50,13.881015
-38.380778,50,13.984533
-35.92547,50,14.002832
-33.310631,50,14.021105
-42.975365,50,14.03942
-40.251334,50,14.057625
-29.546284,50,14.075838
-33.806304,50,14.093921
-29.281542,50,14.111954
-28.230603,50,14.12973
-33.802071,50,14.149002
-44.952421,50,14.167099
-35.826362,50,14.185388
-43.254832,50,14.203766
-42.516527,50,14.221914
-34.619933,50,14.241474
-33.796601,50,14.261379
-33.804686,50,14.278687
-37.386254,50,14.29639
-29.114026,50,14.314917
-23.215304,50,14.332933
-29.192557,50,14.454098
-43.941843,50,14.477555
-37.791825,50,14.502143
-42.784198,50,14.527586
-23.347918,50,14.55075
-38.337005,50,14.574548
-30.38022,50,14.597049
-38.317194,50,14.615927
-40.645958,50,14.634784
-33.445448,50,14.653273
-42.07953,50,14.671112
-28.514446,50,14.689851
-30.220259,50,14.708227
-27.194766,50,14.726647
-34.884975,50,14.745356
-34.119479,50,14.764645
-34.259631,50,14.785091
-37.081407,50,14.805842
-32.470865,50,14.825891
-32.574888,50,14.84609
-28.814031,50,14.86588
-30.115035,50,14.968141
-30.362583,50,14.999939
-26.649327,50,15.023829
-34.349427,50,15.073838
-22.774414,50,15.106137
-31.135133,50,15.138488
-31.35062,50,15.158973
-29.93582,50,15.180374
-32.846414,50,15.202387
-33.037151,50,15.221719
-36.153894,50,15.24073
-31.698769,50,15.259772
-40.057929,50,15.277612
-46.475287,50,15.295748
-34.990945,50,15.315982
-30.756309,50,15.336214
-34.721067,50,15.358142
-40.229348,50,15.378495
-28.434878,50,15.398139
-34.365901,50,15.417994
-36.520579,50,15.53038
-26.994112,50,15.550908
-28.049296,50,15.570867
-35.851718,50,15.590013
-29.505056,50,15.610304
-23.44168,50,15.63141
-27.122038,50,15.650083
-20.868816,50,15.668862
-36.776133,50,15.686991
-34.44305,50,15.70526
-24.582843,50,15.724
-33.414444,50,15.742601
-30.183727,50,15.761747
-29.551161,50,15.779782
-34.920424,50,15.797046
-30.947673,50,15.815108
-30.967339,50,15.833595
-25.514939,50,15.852239
-28.394511,50,15.870525
-32.694588,50,15.891966
-32.142547,50,15.911936
-35.755145,50,16.031434
-30.766037,50,16.050621
-34.539668,50,16.068198
-35.928545,50,16.085903
-34.566538,50,16.103537
-38.860857,50,16.121866
-29.490023,50,16.140779
-30.782799,50,16.15896
-28.552555,50,16.177372
-36.037936,50,16.195796
-34.243656,50,16.213923
-34.097241,50,16.232665
-33.482902,50,16.253121
-30.467325,50,16.271529
-27.52576,50,16.289307
-19.726673,50,16.308658
-32.391445,50,16.330024
-38.201311,50,16.350428
-27.513545,50,16.369978
-44.147225,50,16.390164
-25.428152,50,16.488081
-28.69329,50,16.507312
-31.251697,50,16.525645
-29.822474,50,16.543651
-34.196346,50,16.56249
-25.725252,50,16.580594
-30.511661,50,16.59949
-30.557724,50,16.618576
-30.396572,50,16.63622
-29.107323,50,16.655144
-34.155228,50,16.673571
-32.793336,50,16.69331
-27.070542,50,16.712348
-30.815376,50,16.730681
-31.235066,50,16.749698
-24.834308,50,16.768358
-31.246138,50,16.786738
-34.448837,50,16.805483
-28.745288,50,16.824299
-35.679854,50,16.842927
-37.628852,50,16.864467
-30.173299,50,16.963646
-25.496835,50,16.981949
-26.306186,50,17.000421
-35.812634,50,17.019162
-29.762707,50,17.037832
-25.021417,50,17.055777
-30.883171,50,17.073478
-28.157011,50,17.091527
-22.18489,50,17.109913
