EpThisIter,EpisodesSoFar,entloss,TimestepsSoFar,EpRewMean,entropy,EpLenMean,TimeElapsed,ev_tdlam_before,surrgain,optimgain,meankl
20,20,0.0,1000,-104.75684004327304,2.7583625,50.0,0.7355098724365234,-0.0013974905014038086,0.02724816,0.02724816,0.00880973
20,40,0.0,2000,-103.77547199831176,2.693387,50.0,1.1962273120880127,0.13972365856170654,0.021662598,0.021662598,0.0077361423
21,61,0.0,3050,-101.9535232805688,2.6042576,50.0,1.6546034812927246,0.16103971004486084,0.025215132,0.025215132,0.008340836
20,81,0.0,4050,-97.45401919583486,2.562195,50.0,2.1048853397369385,0.03378862142562866,0.021259021,0.021259021,0.0070205363
21,102,0.0,5100,-89.65720904893281,2.5102043,50.0,2.554469108581543,0.03729259967803955,0.025093945,0.025093945,0.0073953774
20,122,0.0,6100,-84.87735511468489,2.4477265,50.0,3.1514322757720947,0.032207608222961426,0.020049073,0.020049073,0.007112588
21,143,0.0,7150,-81.89119672967786,2.4093144,50.0,3.741161346435547,0.0319371223449707,0.030158574,0.030158574,0.007618946
20,163,0.0,8150,-79.46468844972485,2.3419976,50.0,4.271883964538574,0.014991819858551025,0.03244775,0.03244775,0.007691194
21,184,0.0,9200,-75.18743213620007,2.2686496,50.0,4.817334890365601,0.016563236713409424,0.028559845,0.028559845,0.007781351
20,204,0.0,10200,-71.62699179348802,2.2077608,50.0,5.350725889205933,0.04514342546463013,0.028055154,0.028055154,0.0077958712
21,225,0.0,11250,-68.12078497638082,2.1653888,50.0,5.863342046737671,0.07615840435028076,0.024795642,0.024795642,0.006683658
20,245,0.0,12250,-63.39215534412979,2.1249247,50.0,6.364718914031982,0.029567480087280273,0.029258294,0.029258294,0.00800045
21,266,0.0,13300,-61.44856732045855,2.0818903,50.0,6.880339622497559,0.11772000789642334,0.029126165,0.029126165,0.006860721
20,286,0.0,14300,-59.96673011742659,2.026379,50.0,7.361485004425049,0.19768595695495605,0.025453128,0.025453128,0.0059015816
21,307,0.0,15350,-58.24924076721525,2.0089114,50.0,7.822660207748413,0.22627568244934082,0.025747553,0.025747553,0.0054096077
20,327,0.0,16350,-55.816351443315554,1.9670401,50.0,8.277408599853516,0.3292997479438782,0.029045375,0.029045375,0.0073692985
21,348,0.0,17400,-53.24857136404862,1.9206846,50.0,8.767492771148682,0.3412994146347046,0.029249936,0.029249936,0.006896885
20,368,0.0,18400,-52.133448267174536,1.906128,50.0,9.24536681175232,0.4395183324813843,0.026259832,0.026259832,0.0049193255
21,389,0.0,19450,-51.90902272871001,1.8612704,50.0,9.697425842285156,0.44694727659225464,0.032737315,0.032737315,0.0071338927
20,409,0.0,20450,-52.613091745733314,1.7886161,50.0,10.150266170501709,0.558009147644043,0.04099494,0.04099494,0.007648778
21,430,0.0,21500,-50.1766145563649,1.7044032,50.0,10.629540205001831,0.5178070962429047,0.032260433,0.032260433,0.007374342
20,450,0.0,22500,-46.350475600803726,1.6202438,50.0,11.115011215209961,0.5367894470691681,0.031650063,0.031650063,0.007101442
21,471,0.0,23550,-44.5130200285147,1.5564679,50.0,11.592880725860596,0.5796024799346924,0.026731102,0.026731102,0.006603225
20,491,0.0,24550,-42.26047900400353,1.5027821,50.0,12.099181175231934,0.44315797090530396,0.030346954,0.030346954,0.0069864225
21,512,0.0,25600,-39.69919258961977,1.4300954,50.0,12.69357442855835,0.5594494640827179,0.03408189,0.03408189,0.0073124734
20,532,0.0,26600,-37.95082565488006,1.3763634,50.0,13.16677975654602,0.6487800478935242,0.032578237,0.032578237,0.0071892226
20,552,0.0,27600,-35.78301067788911,1.3497161,50.0,13.644774436950684,0.4379405379295349,0.029741004,0.029741004,0.005965288
21,573,0.0,28650,-34.65037481429963,1.2887725,50.0,14.149133443832397,0.48629212379455566,0.032250836,0.032250836,0.0071341023
20,593,0.0,29650,-33.79115338372818,1.2672473,50.0,14.720415353775024,0.6168871223926544,0.033956654,0.033956654,0.006078516
21,614,0.0,30700,-31.580297198743608,1.226541,50.0,15.212059497833252,0.6106091737747192,0.032077413,0.032077413,0.0074366475
20,634,0.0,31700,-31.336081982905938,1.1895844,50.0,15.677186727523804,0.49176162481307983,0.030691938,0.030691938,0.0062791603
21,655,0.0,32750,-31.64163393602356,1.129206,50.0,16.14369821548462,0.5720497667789459,0.037288386,0.037288386,0.007409826
20,675,0.0,33750,-29.796164638056734,1.0805665,50.0,16.599339723587036,0.6924594938755035,0.038838685,0.038838685,0.0075564124
21,696,0.0,34800,-28.40980351294804,1.0759597,50.0,17.06220579147339,0.6274186074733734,0.034464754,0.034464754,0.0060867136
20,716,0.0,35800,-27.85351796517778,1.0379277,50.0,17.5215265750885,0.7255791127681732,0.034024637,0.034024637,0.0071295644
21,737,0.0,36850,-27.463295492125052,0.9930897,50.0,17.97780752182007,0.6224230229854584,0.036520462,0.036520462,0.007484169
20,757,0.0,37850,-27.198979577101056,0.9501358,50.0,18.424022912979126,0.5732494294643402,0.039081343,0.039081343,0.007383153
21,778,0.0,38900,-26.806347743003062,0.930039,50.0,18.91391134262085,0.5222949087619781,0.034920827,0.034920827,0.0074588433
20,798,0.0,39900,-25.637611225597414,0.8872931,50.0,19.37576127052307,0.5926174521446228,0.037709065,0.037709065,0.007591569
21,819,0.0,40950,-25.764460804586328,0.85791224,50.0,19.846162796020508,0.5637572705745697,0.036522478,0.036522478,0.0066443896
20,839,0.0,41950,-25.675968051289793,0.8255365,50.0,20.330976724624634,0.5853045880794525,0.03401815,0.03401815,0.007352866
21,860,0.0,43000,-24.810988622416136,0.7834415,50.0,20.795053243637085,0.6124574840068817,0.03709827,0.03709827,0.007900411
20,880,0.0,44000,-24.580177757242204,0.7510203,50.0,21.253973245620728,0.7083026468753815,0.03546209,0.03546209,0.007746775
21,901,0.0,45050,-24.318257369562627,0.70977014,50.0,21.760208129882812,0.6588979065418243,0.03528993,0.03528993,0.00728836
20,921,0.0,46050,-22.768438946126594,0.665499,50.0,22.20676875114441,0.6432289481163025,0.04133488,0.04133488,0.007192998
21,942,0.0,47100,-22.244352714513447,0.662468,50.0,22.651804447174072,0.665766179561615,0.033089444,0.033089444,0.007466899
20,962,0.0,48100,-22.95912498387505,0.6297003,50.0,23.10564160346985,0.5892659425735474,0.03720808,0.03720808,0.0075905398
21,983,0.0,49150,-22.799367962986146,0.6039454,50.0,23.559119701385498,0.6045038104057312,0.029821148,0.029821148,0.00779218
20,1003,0.0,50150,-22.091302269579025,0.568349,50.0,24.009767055511475,0.5120632946491241,0.03934849,0.03934849,0.007006852
21,1024,0.0,51200,-21.190403229058383,0.5153887,50.0,24.462072372436523,0.6638109087944031,0.04047917,0.04047917,0.008328453
20,1044,0.0,52200,-20.74814871943853,0.4627266,50.0,24.907833337783813,0.7031898200511932,0.040978923,0.040978923,0.008826255
20,1064,0.0,53200,-20.352313353172597,0.45361605,50.0,25.37340784072876,0.6827983558177948,0.034952916,0.034952916,0.008011108
21,1085,0.0,54250,-19.715454553715276,0.41351593,50.0,25.825350761413574,0.7063122987747192,0.03458571,0.03458571,0.006659376
20,1105,0.0,55250,-19.328785680023596,0.37701893,50.0,26.276507139205933,0.647771030664444,0.039307445,0.039307445,0.007910318
21,1126,0.0,56300,-19.408473590056083,0.31949612,50.0,26.728035926818848,0.744881272315979,0.040321216,0.040321216,0.0087383315
20,1146,0.0,57300,-18.961902751610644,0.31915653,50.0,27.194998741149902,0.6841933727264404,0.043132957,0.043132957,0.008063456
21,1167,0.0,58350,-18.31961089802761,0.26121128,50.0,27.65912175178528,0.6765310764312744,0.041944858,0.041944858,0.008633915
20,1187,0.0,59350,-18.05009982827671,0.2373295,50.0,28.114442825317383,0.7319054305553436,0.031992894,0.031992894,0.008143434
21,1208,0.0,60400,-18.298783192950697,0.22115885,50.0,28.58728003501892,0.698501855134964,0.043389343,0.043389343,0.0075594527
20,1228,0.0,61400,-18.692886073886967,0.18639944,50.0,29.06595540046692,0.7461174726486206,0.03514856,0.03514856,0.0075722365
21,1249,0.0,62450,-17.83925675686435,0.15995999,50.0,29.518733739852905,0.7661907523870468,0.044387616,0.044387616,0.01035075
20,1269,0.0,63450,-17.29558049472812,0.12502457,50.0,29.986406803131104,0.7015861570835114,0.038719747,0.038719747,0.008670179
21,1290,0.0,64500,-16.87033141321483,0.09346684,50.0,30.443992137908936,0.6322784125804901,0.04160311,0.04160311,0.009811547
20,1310,0.0,65500,-16.162613732895323,0.023584444,50.0,30.916139125823975,0.7542417496442795,0.036177512,0.036177512,0.009166202
21,1331,0.0,66550,-16.603461800184952,-0.0034259558,50.0,31.37179684638977,0.6741225719451904,0.04307098,0.04307098,0.008548934
20,1351,0.0,67550,-16.345102156245737,-0.022545338,50.0,31.82662582397461,0.7726873159408569,0.043272305,0.043272305,0.007832889
21,1372,0.0,68600,-16.246511600124855,-0.057150874,50.0,32.35860729217529,0.7522294968366623,0.038396634,0.038396634,0.008513753
20,1392,0.0,69600,-16.798362966750044,-0.10407736,50.0,32.854432344436646,0.667154848575592,0.033814162,0.033814162,0.009067009
21,1413,0.0,70650,-16.774826805778105,-0.115384124,50.0,33.31674075126648,0.6859987080097198,0.038943026,0.038943026,0.0086201085
20,1433,0.0,71650,-16.63246555179229,-0.16714285,50.0,33.825819969177246,0.7303758263587952,0.035602886,0.035602886,0.009510772
21,1454,0.0,72700,-15.239589411355382,-0.20817375,50.0,34.27707028388977,0.7512914687395096,0.047973394,0.047973394,0.009142346
20,1474,0.0,73700,-14.517519660349768,-0.260139,50.0,34.73695158958435,0.8018055558204651,0.040554248,0.040554248,0.008901827
21,1495,0.0,74750,-14.233645427379079,-0.31926206,50.0,35.19391965866089,0.6940660774707794,0.042133458,0.042133458,0.009234627
20,1515,0.0,75750,-14.312897941225708,-0.36477688,50.0,35.64734983444214,0.8183515071868896,0.041234013,0.041234013,0.009585208
21,1536,0.0,76800,-13.954116037572646,-0.3935785,50.0,36.098034143447876,0.785452201962471,0.035857324,0.035857324,0.008677381
20,1556,0.0,77800,-13.505439468433773,-0.45313343,50.0,36.55268335342407,0.75693279504776,0.040686183,0.040686183,0.010281319
20,1576,0.0,78800,-13.279659344951659,-0.5197331,50.0,37.057374238967896,0.7951832860708237,0.035392463,0.035392463,0.009706447
21,1597,0.0,79850,-13.408744322366937,-0.57989067,50.0,37.54047203063965,0.8293036371469498,0.03266089,0.03266089,0.009633253
20,1617,0.0,80850,-13.598955971589058,-0.5920707,50.0,38.10535979270935,0.8011063039302826,0.05514687,0.05514687,0.009325247
21,1638,0.0,81900,-13.526969302473423,-0.63043904,50.0,38.599135398864746,0.7951586991548538,0.043334574,0.043334574,0.009557216
20,1658,0.0,82900,-13.358039569851172,-0.66038454,50.0,39.06633377075195,0.8255999088287354,0.032612458,0.032612458,0.009950055
21,1679,0.0,83950,-13.053310252332796,-0.7211283,50.0,39.58718752861023,0.8629620224237442,0.039645404,0.039645404,0.009401319
20,1699,0.0,84950,-12.866955507151527,-0.76386505,50.0,40.05224895477295,0.7407041490077972,0.034226913,0.034226913,0.009269983
21,1720,0.0,86000,-13.21225992941136,-0.80861616,50.0,40.515164852142334,0.8298956602811813,0.03682904,0.03682904,0.009454848
20,1740,0.0,87000,-12.811642788106411,-0.84445137,50.0,40.973177909851074,0.8277992010116577,0.04199046,0.04199046,0.010087183
21,1761,0.0,88050,-12.665747419590614,-0.87087804,50.0,41.42228102684021,0.8177196085453033,0.05272479,0.05272479,0.009730183
20,1781,0.0,89050,-12.276186708532547,-0.90503854,50.0,41.88455319404602,0.6945706009864807,0.039360635,0.039360635,0.009464875
21,1802,0.0,90100,-11.369823873193457,-0.936224,50.0,42.33674454689026,0.8311928063631058,0.04098961,0.04098961,0.009278437
20,1822,0.0,91100,-11.96294657764994,-0.9876236,50.0,42.82871627807617,0.7989705502986908,0.041165207,0.041165207,0.01001262
21,1843,0.0,92150,-11.799657893992665,-1.0336549,50.0,43.31945538520813,0.7834623008966446,0.037270173,0.037270173,0.009889515
20,1863,0.0,93150,-11.810296823048715,-1.0361384,50.0,43.785205602645874,0.8689859509468079,0.03644218,0.03644218,0.010142801
21,1884,0.0,94200,-11.571829762624061,-1.0910474,50.0,44.24415183067322,0.8608017414808273,0.035855882,0.035855882,0.009776207
20,1904,0.0,95200,-10.776366079307612,-1.0879682,50.0,44.69776630401611,0.8500334024429321,0.050132573,0.050132573,0.009350875
21,1925,0.0,96250,-10.637009329844215,-1.1000842,50.0,45.15194535255432,0.8278806805610657,0.037330672,0.037330672,0.009523399
20,1945,0.0,97250,-11.094214038812371,-1.146052,50.0,45.63583016395569,0.8750468268990517,0.040244255,0.040244255,0.010020597
21,1966,0.0,98300,-11.425719614034204,-1.191603,50.0,46.1110200881958,0.8490738570690155,0.048005898,0.048005898,0.010927772
20,1986,0.0,99300,-11.057829549711766,-1.2193588,50.0,46.561233043670654,0.7280502915382385,0.035739075,0.035739075,0.009355131
21,2007,0.0,100350,-11.120094088921677,-1.2315048,50.0,47.019806146621704,0.8458779454231262,0.0350148,0.0350148,0.009281224
20,2027,0.0,101350,-11.408847568449525,-1.2507933,50.0,47.4687614440918,0.7512043565511703,0.03287946,0.03287946,0.009743179
21,2048,0.0,102400,-10.42521072795467,-1.2777512,50.0,47.918219804763794,0.7931987047195435,0.036295313,0.036295313,0.010219418
20,2068,0.0,103400,-9.745092320794825,-1.2812597,50.0,48.36641001701355,0.8052253127098083,0.049445644,0.049445644,0.010915117
20,2088,0.0,104400,-10.890607951013553,-1.31926,50.0,48.81609749794006,0.8310739994049072,0.037082553,0.037082553,0.009457527
21,2109,0.0,105450,-10.968172399272467,-1.3470098,50.0,49.26417684555054,0.855896607041359,0.040504843,0.040504843,0.009618409
20,2129,0.0,106450,-10.152523951002184,-1.3939154,50.0,49.727802991867065,0.7999915033578873,0.036020804,0.036020804,0.009953679
21,2150,0.0,107500,-9.934432312678378,-1.4107653,50.0,50.17598605155945,0.882451020181179,0.036140654,0.036140654,0.009634746
20,2170,0.0,108500,-10.465997623304053,-1.4256593,50.0,50.63166904449463,0.8735963702201843,0.04482021,0.04482021,0.009987475
21,2191,0.0,109550,-10.712093284875653,-1.4639018,50.0,51.08527398109436,0.804543137550354,0.047803193,0.047803193,0.010551737
20,2211,0.0,110550,-10.309178770388016,-1.4682769,50.0,51.53135347366333,0.751100704073906,0.03924737,0.03924737,0.009623433
21,2232,0.0,111600,-10.066983354879754,-1.5178515,50.0,51.99930500984192,0.7948326766490936,0.051764008,0.051764008,0.0098156165
20,2252,0.0,112600,-10.285073220113503,-1.5198019,50.0,52.44847893714905,0.8390297442674637,0.036877133,0.036877133,0.009192108
21,2273,0.0,113650,-9.693996917817536,-1.5506896,50.0,52.9025182723999,0.8735104650259018,0.030902762,0.030902762,0.010336183
20,2293,0.0,114650,-9.248586656444555,-1.5823832,50.0,53.35839366912842,0.9027018398046494,0.04022885,0.04022885,0.009215781
21,2314,0.0,115700,-9.237260991223186,-1.5984452,50.0,53.80792570114136,0.8141704201698303,0.038953967,0.038953967,0.009590721
20,2334,0.0,116700,-9.483189864774081,-1.5788314,50.0,54.25410985946655,0.8887175843119621,0.033165287,0.033165287,0.009418092
21,2355,0.0,117750,-10.02225574161308,-1.5608076,50.0,54.70590019226074,0.8089000731706619,0.056165937,0.056165937,0.009899285
20,2375,0.0,118750,-10.783646177788397,-1.5744183,50.0,55.15404462814331,0.8466441780328751,0.04664965,0.04664965,0.009779343
21,2396,0.0,119800,-9.978471941139219,-1.5888668,50.0,55.62219834327698,0.8555183559656143,0.03190079,0.03190079,0.009430256
20,2416,0.0,120800,-8.797399003876112,-1.5785979,50.0,56.073039531707764,0.8273966014385223,0.036265824,0.036265824,0.009496665
21,2437,0.0,121850,-9.398575449178278,-1.5881183,50.0,56.52105402946472,0.8928264528512955,0.033399932,0.033399932,0.009893706
20,2457,0.0,122850,-10.299682305679287,-1.5648497,50.0,56.98608636856079,0.8728327006101608,0.14088508,0.14088508,0.010067018
21,2478,0.0,123900,-9.547617822705316,-1.5672445,50.0,57.43286490440369,0.717085987329483,0.04288321,0.04288321,0.010120131
20,2498,0.0,124900,-8.676351818656252,-1.571884,50.0,57.888246059417725,0.8019468039274216,0.04044918,0.04044918,0.009514594
21,2519,0.0,125950,-8.921170295803282,-1.5987549,50.0,58.3377161026001,0.8742336928844452,0.036211498,0.036211498,0.009433882
20,2539,0.0,126950,-9.093005508905978,-1.6077309,50.0,58.79660224914551,0.8710814267396927,0.037284177,0.037284177,0.010602457
21,2560,0.0,128000,-9.032262912965713,-1.6255037,50.0,59.257450580596924,0.8171757012605667,0.04020135,0.04020135,0.010083885
20,2580,0.0,129000,-9.047528793045151,-1.6375873,50.0,59.71436524391174,0.8514377921819687,0.043807633,0.043807633,0.0099615995
20,2600,0.0,130000,-9.08002230848366,-1.6727338,50.0,60.16904091835022,0.7848402708768845,0.033520095,0.033520095,0.010253425
21,2621,0.0,131050,-9.630927693412229,-1.6798402,50.0,60.626537561416626,0.8848126232624054,0.042808756,0.042808756,0.009149552
20,2641,0.0,132050,-10.023184813229765,-1.6827557,50.0,61.07935047149658,0.867004320025444,0.0431766,0.0431766,0.009773933
21,2662,0.0,133100,-9.456853995941263,-1.7181865,50.0,61.5278480052948,0.8979742154479027,0.037248947,0.037248947,0.01065747
20,2682,0.0,134100,-9.434007420123063,-1.7231717,50.0,61.9731879234314,0.8605034947395325,0.03841784,0.03841784,0.00970264
21,2703,0.0,135150,-8.737575537885514,-1.7519879,50.0,62.42132210731506,0.85373954474926,0.0365096,0.0365096,0.010273809
20,2723,0.0,136150,-8.689797114508021,-1.7629403,50.0,62.88012361526489,0.8504698425531387,0.03773579,0.03773579,0.009993217
21,2744,0.0,137200,-8.5159953438387,-1.791531,50.0,63.32775378227234,0.7967814952135086,0.029421693,0.029421693,0.009810616
20,2764,0.0,138200,-8.455071186347343,-1.814083,50.0,63.77789092063904,0.9000697061419487,0.037823394,0.037823394,0.009637946
21,2785,0.0,139250,-9.391843106472612,-1.8040811,50.0,64.23162508010864,0.8962352275848389,0.035460837,0.035460837,0.009946322
20,2805,0.0,140250,-9.54298626429841,-1.8249096,50.0,64.69350028038025,0.8835088610649109,0.035022378,0.035022378,0.010745796
21,2826,0.0,141300,-9.478290529765294,-1.8319713,50.0,65.14277386665344,0.8914981931447983,0.041019436,0.041019436,0.009905048
20,2846,0.0,142300,-9.50805185234037,-1.8383292,50.0,65.59662294387817,0.9057316780090332,0.041452546,0.041452546,0.0098098405
21,2867,0.0,143350,-9.314623224332887,-1.8540382,50.0,66.0492262840271,0.8847726508975029,0.040824212,0.040824212,0.010149766
20,2887,0.0,144350,-8.439343563001973,-1.8593436,50.0,66.49773740768433,0.8610270321369171,0.038684417,0.038684417,0.010242438
21,2908,0.0,145400,-8.200513206838632,-1.8872526,50.0,66.96887636184692,0.9100886061787605,0.035974935,0.035974935,0.009814292
20,2928,0.0,146400,-9.09224390552887,-1.8930665,50.0,67.42439770698547,0.84715636074543,0.04602446,0.04602446,0.009694926
21,2949,0.0,147450,-8.565791777474336,-1.8951406,50.0,67.87603306770325,0.8787231221795082,0.04173211,0.04173211,0.010291778
20,2969,0.0,148450,-8.210281383703933,-1.8979837,50.0,68.32712626457214,0.8812060877680779,0.056506697,0.056506697,0.0106007
21,2990,0.0,149500,-9.305508928311607,-1.9083871,50.0,68.79890012741089,0.8892821744084358,0.034695044,0.034695044,0.010392112
20,3010,0.0,150500,-9.572313543649102,-1.9050282,50.0,69.260662317276,0.9003076776862144,0.03993394,0.03993394,0.009644601
21,3031,0.0,151550,-9.206733288020217,-1.9391165,50.0,69.71355390548706,0.8894877955317497,0.035298288,0.035298288,0.010692595
20,3051,0.0,152550,-8.717270502871287,-1.9654992,50.0,70.15968251228333,0.8709410578012466,0.036367252,0.036367252,0.00992278
21,3072,0.0,153600,-8.539558147194438,-1.9568596,50.0,70.60837364196777,0.8963993191719055,0.03470754,0.03470754,0.009967582
20,3092,0.0,154600,-8.414089137198859,-1.9873046,50.0,71.06362104415894,0.8232669234275818,0.03234315,0.03234315,0.011017233
20,3112,0.0,155600,-7.411476097884517,-1.9965518,50.0,71.50854730606079,0.8932073414325714,0.03086754,0.03086754,0.009935899
21,3133,0.0,156650,-7.127447313486838,-2.023877,50.0,71.9715986251831,0.8869177773594856,0.04063125,0.04063125,0.010288466
20,3153,0.0,157650,-7.188026809694475,-2.0329406,50.0,72.41742897033691,0.8674838691949844,0.040254883,0.040254883,0.009779543
21,3174,0.0,158700,-7.934693645701924,-2.0648224,50.0,72.86642146110535,0.9401754103600979,0.034775317,0.034775317,0.010580312
20,3194,0.0,159700,-8.701000082870916,-2.069289,50.0,73.31490325927734,0.8433180600404739,0.033071637,0.033071637,0.009822955
21,3215,0.0,160750,-8.479885210519758,-2.0720823,50.0,73.76592969894409,0.8965699225664139,0.046178337,0.046178337,0.009603323
20,3235,0.0,161750,-8.563175844889175,-2.0924952,50.0,74.21165227890015,0.9245040491223335,0.03978312,0.03978312,0.010089472
21,3256,0.0,162800,-8.707300384007828,-2.0999486,50.0,74.67673850059509,0.926633857190609,0.05006259,0.05006259,0.011673981
20,3276,0.0,163800,-8.034799160245012,-2.1111479,50.0,75.13028621673584,0.8840874806046486,0.035235547,0.035235547,0.010658303
21,3297,0.0,164850,-7.238264871899839,-2.0928957,50.0,75.5838475227356,0.8639071136713028,0.03733155,0.03733155,0.009324558
20,3317,0.0,165850,-7.758925027948746,-2.096832,50.0,76.04402422904968,0.9016772136092186,0.041247096,0.041247096,0.009620264
21,3338,0.0,166900,-8.574367228554612,-2.135304,50.0,76.49475955963135,0.8990541249513626,0.029303683,0.029303683,0.010067471
20,3358,0.0,167900,-8.872683518266253,-2.160401,50.0,76.94555306434631,0.92184629291296,0.031632226,0.031632226,0.010067852
21,3379,0.0,168950,-8.39665543343067,-2.1716785,50.0,77.41534042358398,0.8822895511984825,0.040583648,0.040583648,0.010460217
20,3399,0.0,169950,-8.954828117293156,-2.125186,50.0,77.87974882125854,0.9192494824528694,0.0313671,0.0313671,0.009932741
21,3420,0.0,171000,-8.558193240608691,-2.137699,50.0,78.33890104293823,0.8870516270399094,0.03923996,0.03923996,0.009989493
20,3440,0.0,172000,-7.062382406763794,-2.1275022,50.0,78.78953695297241,0.9026948139071465,0.048415206,0.048415206,0.0099305995
21,3461,0.0,173050,-7.489018156288549,-2.1399643,50.0,79.24221110343933,0.8297032564878464,0.05509357,0.05509357,0.010554793
20,3481,0.0,174050,-7.811027410442423,-2.1505318,50.0,79.69640612602234,0.8887027576565742,0.035585,0.035585,0.010324164
21,3502,0.0,175100,-7.340905909266209,-2.1674197,50.0,80.14376044273376,0.8867692723870277,0.04059651,0.04059651,0.010333714
20,3522,0.0,176100,-6.872389132480999,-2.1806474,50.0,80.59762287139893,0.9030324369668961,0.030179413,0.030179413,0.010180455
21,3543,0.0,177150,-7.683730225407831,-2.1900802,50.0,81.05157494544983,0.9088738858699799,0.026492234,0.026492234,0.010306021
20,3563,0.0,178150,-8.228114800841842,-2.1804495,50.0,81.50855255126953,0.8852220475673676,0.04348139,0.04348139,0.009926226
21,3584,0.0,179200,-7.579887213880393,-2.1828134,50.0,81.95827388763428,0.9006241708993912,0.037089832,0.037089832,0.010210039
20,3604,0.0,180200,-7.38497803610444,-2.198744,50.0,82.41347813606262,0.8765485286712646,0.033555336,0.033555336,0.010283034
20,3624,0.0,181200,-7.615897834487569,-2.2061157,50.0,82.86590838432312,0.8772809058427811,0.04579342,0.04579342,0.01056887
21,3645,0.0,182250,-8.212192035313294,-2.2113447,50.0,83.3200273513794,0.942566055804491,0.055261925,0.055261925,0.00949027
20,3665,0.0,183250,-7.619767173263988,-2.2299938,50.0,83.76916718482971,0.9138811305165291,0.073103294,0.073103294,0.009974347
21,3686,0.0,184300,-6.994960161859552,-2.2650561,50.0,84.21520614624023,0.8542494028806686,0.037787348,0.037787348,0.009908059
20,3706,0.0,185300,-7.171262764670144,-2.2798471,50.0,84.6692681312561,0.8586638867855072,0.037328225,0.037328225,0.010876817
21,3727,0.0,186350,-7.341149939974221,-2.2809627,50.0,85.14359712600708,0.9269876703619957,0.041348904,0.041348904,0.009741697
20,3747,0.0,187350,-7.22273269926157,-2.287597,50.0,85.59505105018616,0.9041385054588318,0.061663687,0.061663687,0.01016145
21,3768,0.0,188400,-6.702379818143035,-2.281796,50.0,86.04509234428406,0.9327369183301926,0.039394483,0.039394483,0.009779909
20,3788,0.0,189400,-7.751949021249141,-2.2878826,50.0,86.48924565315247,0.8481375575065613,0.04007778,0.04007778,0.010025597
21,3809,0.0,190450,-7.62903619649598,-2.3105874,50.0,86.93839907646179,0.9234572276473045,0.03938872,0.03938872,0.010768377
20,3829,0.0,191450,-7.067866631361286,-2.309461,50.0,87.40699672698975,0.9117612168192863,0.032761924,0.032761924,0.009684739
21,3850,0.0,192500,-7.861628881010148,-2.3273916,50.0,87.85244655609131,0.9015628769993782,0.046425957,0.046425957,0.010267619
20,3870,0.0,193500,-7.597600145097775,-2.3328586,50.0,88.30526804924011,0.8845318779349327,0.030702794,0.030702794,0.009652221
21,3891,0.0,194550,-6.978665628424087,-2.3363824,50.0,88.75136280059814,0.9368368685245514,0.049945977,0.049945977,0.010307083
20,3911,0.0,195550,-7.068423851075221,-2.3214414,50.0,89.2089512348175,0.9437813609838486,0.036135104,0.036135104,0.009949837
21,3932,0.0,196600,-6.985488665727604,-2.3440375,50.0,89.67064237594604,0.9497994557023048,0.042026095,0.042026095,0.010180138
20,3952,0.0,197600,-7.877289147148401,-2.3559544,50.0,90.1254255771637,0.9328574016690254,0.029870335,0.029870335,0.010317137
21,3973,0.0,198650,-8.736371887988582,-2.3640547,50.0,90.57459664344788,0.9562184289097786,0.038980428,0.038980428,0.010036394
20,3993,0.0,199650,-8.036410395410549,-2.3748467,50.0,91.02875852584839,0.942456666380167,0.03613937,0.03613937,0.009949374
21,4014,0.0,200700,-7.40006781305168,-2.383668,50.0,91.48516201972961,0.9346847757697105,0.042027038,0.042027038,0.010581821
20,4034,0.0,201700,-7.500856817509019,-2.4042845,50.0,91.93703174591064,0.9470629803836346,0.03193949,0.03193949,0.01024736
21,4055,0.0,202750,-6.7684264800045195,-2.395681,50.0,92.38941860198975,0.8933034986257553,0.04861623,0.04861623,0.009349607
20,4075,0.0,203750,-6.482833764547159,-2.407807,50.0,92.84548926353455,0.9203122332692146,0.035414033,0.035414033,0.009845287
21,4096,0.0,204800,-6.880771312205688,-2.41347,50.0,93.29089903831482,0.9463366493582726,0.045419767,0.045419767,0.010777067
20,4116,0.0,205800,-6.881513281397505,-2.4231749,50.0,93.74634575843811,0.9255717843770981,0.042012773,0.042012773,0.010250354
20,4136,0.0,206800,-7.275362366514249,-2.4368865,50.0,94.19400429725647,0.9251130819320679,0.043839008,0.043839008,0.009619538
21,4157,0.0,207850,-7.760376700703939,-2.4418666,50.0,94.64285731315613,0.9327297732234001,0.04513801,0.04513801,0.010351989
20,4177,0.0,208850,-6.905173613028026,-2.4446318,50.0,95.09309816360474,0.9498935490846634,0.03513132,0.03513132,0.010151406
21,4198,0.0,209900,-6.335708554803996,-2.4452615,50.0,95.54482054710388,0.8907720670104027,0.043393504,0.043393504,0.009939316
20,4218,0.0,210900,-6.956510889347264,-2.4540074,50.0,95.99586391448975,0.9127662181854248,0.039623283,0.039623283,0.010604582
21,4239,0.0,211950,-6.377021452905136,-2.4625244,50.0,96.4550199508667,0.9394346959888935,0.028880674,0.028880674,0.012005318
20,4259,0.0,212950,-6.4017703068452025,-2.4770086,50.0,96.9259078502655,0.9265700578689575,0.029806253,0.029806253,0.010559114
21,4280,0.0,214000,-7.163961129464093,-2.4723997,50.0,97.37085771560669,0.9317314699292183,0.04222452,0.04222452,0.0100407265
