#{"t_start": 1522714066.1641865, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,451.028805
4.0,297,451.959942
0.0,129,452.227087
5.0,350,453.253502
4.0,297,453.901192
3.0,246,454.701969
2.0,200,455.120014
0.0,129,455.38982
0.0,125,455.651131
0.0,125,456.186882
2.0,200,456.606826
4.0,318,457.613106
9.0,403,458.467223
10.0,434,459.662827
5.0,350,460.757832
3.0,271,461.340137
2.0,202,462.080071
2.0,200,462.501717
0.0,127,462.799619
3.0,246,463.611014
4.0,297,464.284045
3.0,248,465.118604
2.0,202,465.544346
2.0,201,465.975038
0.0,127,466.51454
3.0,248,467.06629
3.0,248,467.880596
0.0,125,468.139251
0.0,127,468.405771
2.0,200,468.830196
2.0,198,469.554304
5.0,328,470.260269
0.0,125,470.824559
5.0,352,471.569274
0.0,127,472.1355
2.0,202,472.576035
2.0,198,473.02895
0.0,125,473.302582
2.0,224,474.046943
8.0,375,475.180271
3.0,246,475.72896
1.0,170,476.086292
3.0,248,476.915365
0.0,129,477.182659
2.0,200,477.605187
5.0,350,478.662133
3.0,248,479.183797
0.0,123,479.757593
2.0,202,480.186229
0.0,125,480.443973
10.0,431,481.684954
0.0,125,481.942094
5.0,350,482.982476
0.0,127,483.246596
5.0,350,484.280921
5.0,349,485.042276
3.0,246,485.887631
2.0,200,486.312123
2.0,198,487.044252
3.0,246,487.559311
3.0,246,488.427048
2.0,200,488.848141
0.0,129,489.119441
0.0,125,489.379546
0.0,125,489.923676
0.0,127,490.188284
0.0,127,490.451026
0.0,129,490.724309
0.0,127,490.99119
5.0,326,491.985226
4.0,275,492.876696
9.0,404,493.745204
5.0,350,494.818635
5.0,350,495.88275
9.0,404,496.75491
0.0,127,497.300791
5.0,350,498.039514
4.0,276,498.922019
4.0,297,499.571233
2.0,200,500.292226
2.0,200,500.751005
0.0,127,501.031058
0.0,127,501.643741
4.0,297,502.292421
4.0,297,503.181452
2.0,200,503.606033
2.0,200,504.028572
3.0,248,504.872707
0.0,127,505.138253
0.0,125,505.396693
0.0,127,505.680261
2.0,198,506.407195
2.0,200,506.834219
2.0,202,507.549468
2.0,198,507.999832
0.0,125,508.263041
2.0,198,508.990168
2.0,200,509.430218
2.0,198,509.848054
3.0,249,510.654958
2.0,198,511.076747
0.0,123,511.334259
3.0,248,512.171951
0.0,127,512.44037
2.0,198,512.864079
2.0,202,513.557761
0.0,127,513.823613
5.0,350,514.90132
2.0,198,515.317528
2.0,198,515.739359
0.0,129,516.020412
2.0,202,516.810347
0.0,123,517.086969
0.0,127,517.394978
7.0,322,518.369459
2.0,202,518.799449
2.0,198,519.542557
9.0,404,520.400902
5.0,350,521.427969
2.0,198,521.853145
0.0,129,522.431924
2.0,198,522.874323
6.0,400,524.04256
10.0,432,525.309266
2.0,198,525.727207
5.0,347,526.786772
0.0,125,527.045593
2.0,198,527.46243
2.0,200,528.221901
0.0,127,528.512398
2.0,200,528.971404
4.0,297,529.884791
9.0,404,530.742636
0.0,127,531.349925
2.0,202,531.791007
0.0,125,532.054222
2.0,198,532.843517
2.0,200,533.30032
7.0,433,534.517906
2.0,202,534.982737
3.0,248,535.870665
0.0,123,536.124916
9.0,380,537.233073
5.0,350,537.971801
0.0,127,538.234293
2.0,198,538.980413
0.0,127,539.247602
10.0,431,540.47528
2.0,202,540.900896
2.0,198,541.637614
0.0,127,541.911186
10.0,431,543.131024
3.0,246,543.64571
0.0,129,543.91209
2.0,198,544.639488
2.0,200,545.058639
0.0,125,545.316634
0.0,127,545.580292
4.0,278,546.47592
2.0,202,546.912685
0.0,129,547.17992
3.0,246,548.035457
0.0,129,548.304015
4.0,297,549.240631
3.0,246,549.758961
2.0,202,550.511861
2.0,198,550.931444
5.0,350,551.972411
5.0,331,552.678569
0.0,125,552.959634
2.0,198,553.681401
0.0,125,553.939977
0.0,127,554.206532
2.0,200,554.918378
2.0,198,555.334554
0.0,127,555.607093
0.0,127,555.883773
2.0,198,556.597738
3.0,246,557.124964
4.0,297,558.091004
5.0,345,558.826486
0.0,125,559.395146
2.0,200,559.819434
5.0,350,560.891691
4.0,297,561.524029
7.0,447,562.7663
2.0,198,563.182029
0.0,125,563.727008
4.0,299,564.356111
7.0,425,565.551272
0.0,125,565.815471
0.0,125,566.077816
2.0,200,566.797183
2.0,198,567.22027
2.0,200,567.643195
2.0,198,568.375817
2.0,200,568.799168
0.0,123,569.054779
2.0,202,569.788501
2.0,198,570.208066
0.0,127,570.47477
0.0,127,571.005407
0.0,129,571.272214
2.0,198,571.694745
5.0,350,572.722209
4.0,297,573.351498
6.0,399,574.499819
2.0,200,574.948156
3.0,250,575.810069
0.0,125,576.069554
0.0,129,576.367381
11.0,484,577.705007
2.0,202,578.435037
2.0,202,578.867322
2.0,202,579.299712
0.0,125,579.859684
2.0,200,580.288466
2.0,198,580.754562
2.0,198,581.552851
4.0,297,582.204525
2.0,200,582.964809
2.0,198,583.381902
2.0,202,583.806559
2.0,198,584.553544
3.0,248,585.094099
2.0,218,585.833546
4.0,296,586.456312
3.0,246,587.30196
2.0,200,587.721018
0.0,127,587.983185
2.0,202,588.407966
0.0,127,588.990503
0.0,125,589.250614
2.0,198,589.663788
0.0,127,590.266833
2.0,198,590.683921
0.0,127,590.952255
0.0,123,591.206589
3.0,246,592.05305
11.0,501,593.430411
9.0,403,594.312588
0.0,129,594.870809
0.0,125,595.129071
2.0,202,595.560958
0.0,125,595.822011
0.0,127,596.407786
2.0,200,596.825575
0.0,125,597.084533
0.0,125,597.640766
0.0,127,597.906927
0.0,125,598.17143
2.0,200,598.605028
0.0,125,599.150667
6.0,396,600.006621
0.0,127,600.272979
2.0,198,601.006863
0.0,125,601.270173
0.0,127,601.534411
0.0,125,602.090632
4.0,297,602.756037
4.0,278,603.695955
0.0,125,603.964649
0.0,127,604.249119
0.0,125,604.510238
0.0,125,604.773374
0.0,125,605.376224
5.0,331,606.103664
2.0,198,606.853223
5.0,350,607.604927
2.0,200,608.352535
4.0,277,608.942218
2.0,198,609.685017
3.0,248,610.207079
6.0,399,611.354847
5.0,352,612.106248
3.0,248,612.972153
0.0,125,613.231402
6.0,399,614.399858
0.0,129,614.667038
6.0,399,615.832291
0.0,125,616.101937
2.0,200,616.520943
2.0,200,617.214073
2.0,200,617.653042
5.0,350,618.70073
3.0,248,619.221348
2.0,198,619.943106
0.0,125,620.210859
0.0,127,620.475641
0.0,127,620.743691
0.0,127,621.009488
2.0,198,621.748615
2.0,200,622.170682
0.0,125,622.429285
2.0,200,623.149394
11.0,484,624.498873
2.0,200,624.921728
2.0,202,625.351337
4.0,297,626.272843
5.0,350,627.337584
2.0,202,627.770097
0.0,129,628.041467
2.0,200,628.760398
2.0,202,629.194906
0.0,123,629.449487
5.0,329,630.443865
2.0,198,630.868745
2.0,200,631.290603
2.0,200,632.025257
4.0,297,632.67009
4.0,296,633.616531
2.0,202,634.055864
2.0,198,634.778724
2.0,202,635.204384
4.0,297,636.193824
0.0,125,636.456509
2.0,198,636.902449
2.0,202,637.634278
2.0,200,638.074532
0.0,127,638.337484
2.0,198,638.751808
2.0,198,639.475278
0.0,127,639.740984
6.0,379,640.842428
3.0,246,641.367382
2.0,198,642.0955
4.0,296,642.766672
0.0,123,643.023566
2.0,202,643.755568
0.0,125,644.015356
2.0,198,644.430272
0.0,127,645.029001
2.0,198,645.445613
3.0,246,645.998477
0.0,127,646.581833
5.0,328,647.280422
7.0,412,648.42847
2.0,202,648.897683
2.0,198,649.666073
0.0,129,649.933936
0.0,125,650.19936
4.0,297,651.169516
0.0,129,651.449625
0.0,127,651.71588
0.0,125,651.975813
0.0,125,652.561591
3.0,246,653.089847
5.0,350,654.139255
0.0,125,654.398323
6.0,399,655.543174
5.0,328,656.247229
3.0,246,657.130233
0.0,125,657.406514
3.0,248,657.950221
0.0,125,658.53427
