#{"t_start": 1522701142.748899, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
193.0,1508,11071.478138
216.0,1042,11079.827364
201.0,1738,11093.78972
391.0,2270,11112.608232
346.0,2012,11129.079556
331.0,1977,11144.943603
431.0,2594,11165.810703
376.0,1762,11180.695307
408.0,2483,11202.313967
176.0,1492,11215.052837
24.0,820,11221.526607
428.0,2472,11242.334169
348.0,1792,11256.932528
397.0,2231,11275.034861
423.0,1979,11291.26139
274.0,1277,11301.53093
46.0,1228,11311.265614
418.0,2323,11330.186971
430.0,2243,11348.548454
216.0,776,11355.186347
368.0,1882,11370.751778
171.0,1862,11385.858577
251.0,1522,11398.096127
220.0,1590,11411.123501
200.0,1834,11425.967388
313.0,1405,11437.420535
83.0,1188,11447.158718
303.0,1844,11462.029936
272.0,1646,11475.384623
368.0,2358,11495.535075
221.0,1856,11510.989435
420.0,2160,11528.477325
132.0,1549,11541.078279
397.0,1860,11557.149496
396.0,2069,11573.819768
133.0,1525,11586.163248
190.0,1387,11597.256601
368.0,2126,11614.670368
153.0,1382,11625.99191
124.0,1433,11637.987993
197.0,1298,11648.633468
243.0,1904,11664.020495
63.0,1343,11675.124179
85.0,1559,11688.083028
176.0,1474,11700.003666
399.0,1771,11714.865114
350.0,1871,11730.205814
96.0,1371,11741.22645
