#{"t_start": 1522701142.815039, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
58.0,1074,10888.431071
146.0,1444,10900.088857
207.0,1678,10914.131859
409.0,2121,10931.531863
419.0,2562,10953.563802
56.0,1099,10965.04828
230.0,1707,10979.141031
71.0,1350,10990.678143
225.0,1141,10999.844335
399.0,2022,11016.603164
431.0,2927,11040.367273
40.0,655,11045.640664
160.0,1754,11060.829503
71.0,1396,11072.417654
428.0,2618,11093.556833
291.0,1840,11108.734107
166.0,1659,11122.151116
320.0,1775,11136.597764
369.0,1628,11149.83331
286.0,1876,11164.772994
334.0,1876,11180.615456
276.0,1433,11193.652131
290.0,1613,11207.008372
309.0,1857,11222.39725
405.0,1923,11238.799755
280.0,1484,11250.690228
38.0,1158,11260.110673
327.0,1836,11274.953631
174.0,1271,11285.325725
132.0,1388,11296.539394
366.0,1970,11312.38254
89.0,1116,11321.473255
362.0,1747,11335.611116
249.0,1839,11350.669627
134.0,1460,11363.020729
421.0,1886,11378.708196
224.0,2158,11395.956713
205.0,1542,11408.423712
206.0,1696,11422.222551
125.0,1252,11432.383339
270.0,1627,11445.840802
268.0,1668,11459.306078
357.0,2022,11475.594121
348.0,1826,11491.310414
419.0,1856,11506.775234
308.0,1517,11519.217376
58.0,1247,11529.292374
411.0,2242,11547.777073
120.0,1609,11561.415144
389.0,2105,11578.391701
442.0,3026,11603.09014
148.0,1511,11615.451646
345.0,1793,11630.04646
360.0,2075,11647.452643
28.0,702,11653.007291
157.0,1601,11665.965077
51.0,1029,11674.389175
164.0,1238,11684.817915
249.0,1866,11699.961127
114.0,1533,11712.827204
260.0,1726,11726.968001
138.0,1409,11738.24487
37.0,550,11742.903681
