#{"t_start": 1522701142.7930264, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
84.0,1319,3391.396144
52.0,1197,3402.219297
79.0,1302,3414.730476
299.0,1451,3426.676899
103.0,1559,3439.452441
27.0,823,3446.403171
115.0,1188,3456.087228
92.0,1290,3466.862517
83.0,1194,3476.636908
32.0,948,3484.427391
143.0,1694,3498.275301
69.0,898,3505.613564
276.0,2233,3524.343293
365.0,1215,3534.581413
105.0,1523,3547.341123
204.0,1747,3561.654844
96.0,1355,3572.92354
323.0,1844,3588.588615
186.0,1638,3602.981118
296.0,1735,3617.525339
94.0,1309,3628.343124
46.0,1052,3637.078388
43.0,910,3644.608082
278.0,2003,3661.185588
90.0,1373,3672.688181
105.0,1285,3683.579475
60.0,1347,3694.839894
139.0,1566,3707.779108
220.0,1556,3720.814662
102.0,1456,3733.705249
208.0,1348,3744.919289
127.0,1501,3757.42428
301.0,1818,3772.820931
106.0,1543,3785.611291
250.0,1373,3797.345806
83.0,1531,3810.017689
83.0,957,3818.940672
70.0,1055,3827.837498
129.0,1457,3840.041803
291.0,1603,3853.479253
282.0,1331,3864.85412
155.0,1392,3876.401094
36.0,716,3882.330926
348.0,1559,3895.565057
157.0,1619,3909.204256
43.0,1108,3918.608779
121.0,1674,3933.54342
211.0,1697,3947.875878
39.0,770,3954.882485
28.0,830,3961.764463
311.0,1686,3976.589502
19.0,701,3982.484564
271.0,1740,3997.432506
105.0,1310,4008.760851
264.0,1537,4022.279498
151.0,1568,4035.943093
248.0,812,4043.043127
122.0,1446,4055.737117
250.0,1119,4064.941705
351.0,1476,4077.599141
295.0,1489,4090.486632
102.0,1713,4105.927354
201.0,1489,4118.332051
103.0,1287,4129.477085
106.0,1309,4140.846155
297.0,1640,4154.675087
84.0,1188,4164.573472
272.0,1163,4174.802976
363.0,2065,4193.051429
345.0,1604,4207.250158
79.0,1154,4217.246059
343.0,1624,4231.206991
318.0,1517,4244.620334
203.0,829,4251.874028
43.0,795,4258.537456
235.0,1315,4269.717674
370.0,1625,4282.966105
67.0,1269,4293.555975
258.0,1446,4307.057427
83.0,1599,4321.291666
79.0,1361,4333.229701
135.0,1726,4347.920103
59.0,644,4353.263798
82.0,1462,4365.510961
65.0,998,4374.147333
307.0,1661,4388.610996
253.0,1829,4404.911911
243.0,1844,4420.344894
57.0,1011,4429.068336
163.0,1003,4437.49265
84.0,1257,4449.386856
306.0,1547,4462.29564
