policy_entropy,eprewmean,clipfrac,fps,time_elapsed,eplenmean,nupdates,value_loss,approxkl,serial_timesteps,explained_variance,total_timesteps,policy_loss
0.94694865,220.12,0.0925293,958,5884.815838336945,1548.06,5320,0.20243041,0.0007979573,680960,0.8754928633570671,5447680,-0.0042972257
0.9893866,220.12,0.13330078,939,5885.906002283096,1548.06,5321,0.06369567,0.0015372972,681088,0.6689649820327759,5448704,-0.0076354514
0.9572471,220.12,0.099853516,958,5886.974584817886,1548.06,5322,0.05061627,0.09254608,681216,0.7168421447277069,5449728,-0.004902641
0.93679506,220.12,0.119628906,943,5888.064653635025,1548.06,5323,0.10594953,0.0020885817,681344,0.6195236146450043,5450752,-0.005705407
0.9149263,220.12,0.13745117,947,5889.145544290543,1548.06,5324,0.19413882,0.001614064,681472,0.4700216054916382,5451776,-0.005303497
0.95243967,219.75,0.14135742,931,5890.245037078857,1548.57,5325,0.1303119,0.0018171399,681600,0.7227593064308167,5452800,-0.007489562
0.969027,219.75,0.1418457,961,5891.310302019119,1548.57,5326,0.18479297,0.0019877902,681728,0.5803479850292206,5453824,-0.007485008
0.9885085,219.75,0.11376953,959,5892.377973794937,1548.57,5327,0.17762604,0.0018014736,681856,0.7748685628175735,5454848,-0.006461205
0.9670456,217.29,0.123046875,926,5893.488783836365,1543.32,5328,0.19906965,0.0024018425,681984,0.8023531138896942,5455872,-0.0074412446
0.9514308,217.84,0.1171875,918,5894.60432600975,1544.37,5329,0.8690104,0.001148641,682112,0.42998552322387695,5456896,-0.0041037644
0.85575306,218.17,0.0769043,957,5895.673840522766,1543.3,5330,0.42354125,0.00074792595,682240,0.8087558448314667,5457920,-0.0043085865
0.78332293,218.17,0.091308594,991,5896.70733332634,1543.3,5331,0.38580966,0.0010369138,682368,0.9121139347553253,5458944,-0.0050930646
0.76742655,218.17,0.10668945,964,5897.769800186157,1543.3,5332,0.2250054,0.03739267,682496,0.6790735423564911,5459968,-0.0052114106
0.8512611,218.9,0.13842773,950,5898.852113723755,1545.23,5333,0.15783364,0.0014156535,682624,0.5770882070064545,5460992,-0.0065224445
0.9517049,219.23,0.115478516,923,5899.961213111877,1544.45,5334,0.1035932,0.0018766687,682752,0.7345634996891022,5462016,-0.006176481
0.97212994,219.23,0.118896484,945,5901.044645309448,1544.45,5335,0.1133855,0.13351002,682880,0.7006406486034393,5463040,-0.005591815
0.94709617,220.54,0.12963867,945,5902.127598524094,1549.41,5336,0.11002416,0.004941119,683008,0.8694329410791397,5464064,-0.006688779
0.9999341,220.54,0.09790039,959,5903.1954889297485,1549.41,5337,0.17926387,0.00074111746,683136,0.8029335737228394,5465088,-0.006689719
0.9349498,220.54,0.14550781,888,5904.353661775589,1549.41,5338,0.13980368,0.0014682569,683264,0.6602315902709961,5466112,-0.0071723005
0.9158484,222.57,0.15136719,930,5905.453950881958,1550.5,5339,0.31896436,0.05496039,683392,0.7125198841094971,5467136,-0.0063471566
0.99686193,221.16,0.08935547,945,5906.537133932114,1545.54,5340,0.4344619,0.0007185555,683520,0.7547288089990616,5468160,-0.0048800744
0.94025874,219.34,0.11328125,949,5907.615611076355,1545.12,5341,0.24745281,0.0008232511,683648,0.7361010015010834,5469184,-0.005531727
0.9737309,221.84,0.111083984,924,5908.7236115932465,1552.23,5342,0.15034525,0.001648093,683776,0.7333475351333618,5470208,-0.0062229508
0.9632392,221.84,0.09350586,972,5909.776405334473,1552.23,5343,0.3506925,0.001118844,683904,0.5690983235836029,5471232,-0.0036058514
0.9348808,221.84,0.110839844,983,5910.8177218437195,1552.23,5344,0.09155111,0.00092314207,684032,0.9230773076415062,5472256,-0.005060671
0.90616864,224.42,0.118896484,953,5911.891557455063,1561.48,5345,0.24594401,0.0023048902,684160,0.6024435758590698,5473280,-0.0069379304
0.93739814,225.85,0.13134766,940,5912.98056268692,1567.78,5346,0.27085924,0.0010249858,684288,0.282224178314209,5474304,-0.006890209
0.9894411,225.85,0.1472168,929,5914.082072496414,1567.78,5347,0.2255522,0.0013602133,684416,0.43954795598983765,5475328,-0.0064789196
0.9020884,225.85,0.10571289,957,5915.156919002533,1567.78,5348,0.42060348,0.0013464091,684544,0.8149417787790298,5476352,-0.005764554
0.9180928,222.6,0.09082031,946,5916.239075183868,1561.51,5349,0.29779285,0.0014016335,684672,0.631565511226654,5477376,-0.0053452826
0.8594115,222.6,0.12792969,963,5917.301994562149,1561.51,5350,0.36263338,0.0012742166,684800,0.6347372531890869,5478400,-0.005789169
0.85703397,220.91,0.13134766,969,5918.35836148262,1566.19,5351,0.3632429,0.0012833514,684928,0.8104200810194016,5479424,-0.0059976326
0.83096534,223.87,0.10913086,947,5919.440013408661,1574.46,5352,0.22041711,0.0017646316,685056,0.8879033923149109,5480448,-0.0048208665
0.88845646,224.88,0.096191406,928,5920.543256044388,1576.1,5353,0.26969662,0.0012405678,685184,0.35048341751098633,5481472,-0.0035257738
0.9649049,224.88,0.1430664,976,5921.591940641403,1576.1,5354,0.0699884,0.0015108334,685312,0.6086761355400085,5482496,-0.007157802
0.9369466,224.54,0.13085938,961,5922.6569447517395,1573.15,5355,0.120297916,0.0013541628,685440,0.6209336519241333,5483520,-0.006501772
0.92750937,222.68,0.08959961,843,5923.87065577507,1567.16,5356,0.37635744,0.0015052573,685568,0.659672886133194,5484544,-0.005297785
1.000439,222.68,0.1015625,979,5924.916857004166,1567.16,5357,0.22845428,0.0007091906,685696,0.46165502071380615,5485568,-0.0069356924
0.8608353,222.68,0.11645508,973,5925.973536968231,1567.16,5358,0.43344533,0.0007646989,685824,0.8616648316383362,5486592,-0.0055910577
0.75840837,222.68,0.11254883,679,5927.480554819107,1567.16,5359,0.4261488,0.0013353149,685952,0.8614038676023483,5487616,-0.0047396407
0.8894929,218.78,0.10424805,963,5928.54335641861,1560.99,5360,0.19662835,0.002080709,686080,0.5680133104324341,5488640,-0.005015109
0.8767946,218.27,0.10864258,905,5929.674882888794,1559.83,5361,0.21405703,0.0020463227,686208,0.48966848850250244,5489664,-0.004983581
0.9985695,218.34,0.12158203,981,5930.718549489975,1562.79,5362,0.103496976,0.0016219572,686336,0.7679358571767807,5490688,-0.006153207
1.0411956,218.34,0.13598633,973,5931.770582199097,1562.79,5363,0.10662367,0.0013181483,686464,0.7289336323738098,5491712,-0.0066280733
1.0017072,218.34,0.07910156,981,5932.814130783081,1562.79,5364,0.15380515,0.0006285929,686592,0.724542111158371,5492736,-0.005223418
0.9751996,218.34,0.122802734,923,5933.923360347748,1562.79,5365,0.11454784,0.0011134164,686720,0.8745344132184982,5493760,-0.007025537
0.93610406,218.34,0.11035156,917,5935.039264917374,1562.79,5366,0.0881478,0.0008939683,686848,0.857319712638855,5494784,-0.0055445824
0.887049,218.21,0.12475586,899,5936.1783182621,1562.68,5367,0.44036412,0.00070621015,686976,0.6329922676086426,5495808,-0.004318934
0.82385683,218.21,0.059326172,965,5937.239489555359,1562.68,5368,0.30606496,0.047068052,687104,0.7351343929767609,5496832,-0.0031885472
0.8644994,218.21,0.08691406,971,5938.293776988983,1562.68,5369,0.24419902,0.0011687904,687232,0.7057963907718658,5497856,-0.00519744
0.75516427,221.47,0.10180664,903,5939.427868843079,1571.66,5370,0.43445233,0.000672201,687360,0.8993807733058929,5498880,-0.0034831385
0.69462675,221.47,0.13305664,968,5940.48585319519,1571.66,5371,0.23731732,0.0012004172,687488,0.9227173998951912,5499904,-0.0045126723
0.6022787,221.47,0.09375,953,5941.56024980545,1571.66,5372,0.32641262,0.00094026746,687616,0.8674070537090302,5500928,-0.0031183355
0.70946336,221.48,0.123046875,948,5942.639785289764,1578.81,5373,0.32523823,0.0012475398,687744,0.7047454118728638,5501952,-0.004085248
0.8199506,228.09,0.15405273,916,5943.757514476776,1594.72,5374,0.1450301,0.0023331104,687872,0.798280194401741,5502976,-0.004912011
0.9542398,228.09,0.12182617,961,5944.822495698929,1594.72,5375,0.15389763,0.001230642,688000,0.7836210131645203,5504000,-0.0057077855
0.9208021,228.09,0.14892578,922,5945.933427333832,1594.72,5376,0.1706205,0.0020440726,688128,0.7123990654945374,5505024,-0.0048054312
0.96297175,231.69,0.12109375,928,5947.036661148071,1606.26,5377,0.25183558,0.0014505917,688256,0.6918261349201202,5506048,-0.00609241
0.96954334,234.32,0.092041016,925,5948.143473625183,1615.52,5378,0.4740629,0.0008428284,688384,0.6041682064533234,5507072,-0.0057818647
1.0369875,229.82,0.079589844,947,5949.224061012268,1599.37,5379,0.3629168,0.000514018,688512,0.43522214889526367,5508096,-0.00431912
1.0552422,229.82,0.118652344,981,5950.267738103867,1599.37,5380,0.16164893,0.0010232867,688640,0.7143996953964233,5509120,-0.0059170024
0.9987793,229.34,0.052490234,992,5951.299576044083,1595.43,5381,0.40578365,0.00049278553,688768,0.6957353949546814,5510144,-0.003879861
1.0385436,229.34,0.1381836,931,5952.399337053299,1595.43,5382,0.14848422,0.0009249005,688896,0.6044802069664001,5511168,-0.0075291847
1.0370051,229.34,0.13647461,963,5953.462829351425,1595.43,5383,0.06573634,0.0012010403,689024,0.8062101006507874,5512192,-0.006617847
0.9107579,229.34,0.12084961,983,5954.50475692749,1595.43,5384,0.37071353,0.0007566087,689152,0.8565530925989151,5513216,-0.005995709
0.85944587,229.34,0.10253906,987,5955.542388916016,1595.43,5385,0.32104683,0.0011933509,689280,0.7030001580715179,5514240,-0.0053354423
0.8348377,225.81,0.123535156,926,5956.648476362228,1586.51,5386,0.13919386,0.0016297876,689408,0.8078738749027252,5515264,-0.0055980445
0.8809204,227.03,0.14135742,939,5957.738790988922,1585.42,5387,0.35270184,0.0015317507,689536,0.40273481607437134,5516288,-0.0041001346
0.89989537,227.23,0.15893555,928,5958.846424818039,1595.65,5388,0.41087258,0.0029678335,689664,0.7271683216094971,5517312,-0.0053545884
0.8700318,227.08,0.1105957,966,5959.9060754776,1595.37,5389,0.30067703,0.0009651612,689792,0.7787560224533081,5518336,-0.0041107708
0.9174943,226.43,0.09277344,925,5961.012866973877,1593.08,5390,0.24025169,0.0011501787,689920,0.2517601251602173,5519360,-0.0057385745
0.97742504,226.43,0.1274414,912,5962.135585784912,1593.08,5391,0.1155877,0.0009827419,690048,0.5488917231559753,5520384,-0.0053019016
0.97241867,225.95,0.1237793,983,5963.176744222641,1591.72,5392,0.13295646,0.002810797,690176,0.7841585576534271,5521408,-0.005989615
1.020642,225.95,0.17260742,936,5964.2758021354675,1591.72,5393,0.09274333,0.0014318654,690304,0.8734085261821747,5522432,-0.00802458
0.9236476,225.95,0.10595703,904,5965.408600091934,1591.72,5394,0.41556746,0.0008895174,690432,0.8527998477220535,5523456,-0.004998775
0.8675452,222.65,0.11816406,957,5966.478485584259,1581.94,5395,0.35188168,0.0008439206,690560,0.8292519897222519,5524480,-0.005216885
0.8692577,222.65,0.1159668,950,5967.556731939316,1581.94,5396,0.24001172,0.0016776046,690688,0.42046546936035156,5525504,-0.00517611
0.7875965,220.61,0.08911133,951,5968.633544921875,1568.73,5397,0.65854025,0.0009974954,690816,0.6708067059516907,5526528,-0.0040052542
0.91837144,220.61,0.13330078,965,5969.694853305817,1568.73,5398,0.10358577,0.0016966119,690944,0.8078714460134506,5527552,-0.0048127533
0.90451205,221.35,0.114990234,951,5970.771695613861,1571.27,5399,0.04832608,0.0021278071,691072,0.8712519556283951,5528576,-0.004743193
1.0238523,222.02,0.15356445,940,5971.860368013382,1575.55,5400,0.07042325,0.0020047394,691200,0.7803636342287064,5529600,-0.006857868
1.0224311,222.02,0.13012695,975,5972.91037940979,1575.55,5401,0.12190794,0.00092336244,691328,0.6228899955749512,5530624,-0.008066148
1.0231849,219.62,0.1459961,938,5974.001524686813,1573.85,5402,0.2968853,0.0017767731,691456,0.5443607866764069,5531648,-0.0057369666
1.0338734,219.62,0.14770508,981,5975.045626878738,1573.85,5403,0.25774002,0.0038384527,691584,0.4045748710632324,5532672,-0.00456342
1.0257236,213.79,0.123046875,962,5976.109468221664,1557.22,5404,0.24419124,0.00091818336,691712,0.5937800109386444,5533696,-0.0064212717
0.99828935,209.96,0.11206055,926,5977.21543431282,1547.32,5405,0.15497665,0.0023740137,691840,0.8627527803182602,5534720,-0.006988649
0.94681317,209.96,0.109375,948,5978.295233488083,1547.32,5406,0.3018113,0.0010833255,691968,0.8279011249542236,5535744,-0.0055074096
0.99051106,211.12,0.1484375,957,5979.3655598163605,1549.67,5407,0.19007596,0.0014430943,692096,0.6641295254230499,5536768,-0.0075091543
0.94711,211.12,0.12890625,973,5980.417502880096,1549.67,5408,0.19300653,0.0013280361,692224,0.7725301682949066,5537792,-0.007563561
0.9507175,211.5,0.15698242,939,5981.507344722748,1554.52,5409,0.3220798,0.001600642,692352,0.6587187945842743,5538816,-0.0077698436
0.99630207,211.5,0.11010742,934,5982.6031539440155,1554.52,5410,0.26288646,0.001207181,692480,0.4511253833770752,5539840,-0.003897327
0.9067076,211.5,0.1538086,942,5983.690472841263,1554.52,5411,0.15934739,0.0018560078,692608,0.7592920362949371,5540864,-0.007827123
0.8949106,207.66,0.08911133,969,5984.747072935104,1547.42,5412,0.24248445,0.0009417526,692736,0.7485800087451935,5541888,-0.005093149
0.7995882,204.38,0.10668945,941,5985.840349435806,1537.1,5413,0.5479786,0.0009804419,692864,0.7817993611097336,5542912,-0.006880791
0.8530604,203.27,0.08984375,915,5986.95984172821,1531.39,5414,0.38670027,0.0014911224,692992,0.5706342458724976,5543936,-0.004815516
0.9222664,206.42,0.12841797,946,5988.041531801224,1535.14,5415,0.16865623,0.0017622161,693120,0.5494753420352936,5544960,-0.004822119
0.99284416,206.42,0.1430664,986,5989.080100774765,1535.14,5416,0.09480196,0.0013744583,693248,0.7627773135900497,5545984,-0.007848236
0.9655228,206.42,0.13891602,998,5990.105504751205,1535.14,5417,0.1690605,0.0011067524,693376,0.3951196074485779,5547008,-0.0063679647
0.9533491,206.39,0.10180664,919,5991.22486448288,1537.11,5418,0.29448763,0.0008032601,693504,0.8407054990530014,5548032,-0.0055218968
0.9167077,207.68,0.10229492,956,5992.295699357986,1536.75,5419,0.23397157,0.0011751825,693632,0.8109370172023773,5549056,-0.0057829577
0.9660753,207.68,0.13183594,971,5993.35050034523,1536.75,5420,0.11866686,0.001378853,693760,0.7027440667152405,5550080,-0.007417469
0.946457,207.68,0.13574219,929,5994.453055143356,1536.75,5421,0.14294189,0.00096876733,693888,0.859924927353859,5551104,-0.0064443597
0.8523911,207.68,0.103759766,959,5995.520231962204,1536.75,5422,0.16990453,0.0008229295,694016,0.8841106593608856,5552128,-0.005203438
0.8536677,204.13,0.099365234,898,5996.659974098206,1535.21,5423,0.33253542,0.0009893216,694144,0.676173985004425,5553152,-0.00734595
0.85111463,204.13,0.1315918,974,5997.710767507553,1535.21,5424,0.40096882,0.0014405162,694272,0.8120774030685425,5554176,-0.004595764
0.7946852,204.13,0.115234375,973,5998.763245344162,1535.21,5425,0.45610508,0.0011470163,694400,0.85347680747509,5555200,-0.003719941
0.7307123,204.56,0.12475586,942,5999.849807739258,1534.34,5426,0.24651708,0.0017474883,694528,0.8804112151265144,5556224,-0.004508842
0.85145813,206.17,0.1484375,944,6000.934123754501,1530.53,5427,0.20394027,0.0019490542,694656,0.8397729396820068,5557248,-0.004739926
0.8551481,211.2,0.1352539,893,6002.0858318805695,1538.53,5428,0.3284995,0.0011318725,694784,0.4009501338005066,5558272,-0.003701475
0.9013396,211.2,0.10083008,931,6003.18527507782,1538.53,5429,0.17680822,0.0016449804,694912,0.5704458653926849,5559296,-0.005546527
0.91462857,211.2,0.13427734,970,6004.2413165569305,1538.53,5430,0.17592393,0.0013462963,695040,0.7981929779052734,5560320,-0.006436724
0.88102084,211.81,0.13354492,935,6005.336053371429,1539.36,5431,0.19067277,0.001019637,695168,0.8536278307437897,5561344,-0.007050431
0.91038036,211.81,0.16723633,979,6006.381371498108,1539.36,5432,0.15453653,0.0037372187,695296,0.844180703163147,5562368,-0.0076684114
0.9549251,211.05,0.13769531,926,6007.491645336151,1542.81,5433,0.40253305,0.0010949649,695424,0.6120314300060272,5563392,-0.006623712
0.9455037,211.05,0.09472656,967,6008.550626039505,1542.81,5434,0.30283844,0.07488927,695552,0.6348986923694611,5564416,-0.0038618003
0.94489396,208.99,0.08911133,937,6009.64310836792,1539.35,5435,0.4376831,0.00066684344,695680,0.3213001489639282,5565440,-0.0049733487
0.93393636,210.19,0.08569336,980,6010.688076496124,1545.2,5436,0.22269411,0.0006436275,695808,0.8404417484998703,5566464,-0.0040084636
0.9395003,210.19,0.09790039,837,6011.911801815033,1545.2,5437,0.1311162,0.0009410487,695936,0.7555622607469559,5567488,-0.006617406
0.935959,212.97,0.11254883,945,6013.000052213669,1552.09,5438,0.4917333,0.0051050223,696064,0.26179075241088867,5568512,-0.0059430497
0.9681362,213.05,0.061279297,892,6014.147518873215,1550.34,5439,0.49903005,0.00053792185,696192,0.5552996098995209,5569536,-0.0038210328
1.0047598,213.05,0.13110352,923,6015.256414413452,1550.34,5440,0.059130967,0.0009446641,696320,0.8857265636324883,5570560,-0.008091508
0.9610622,213.05,0.22070312,956,6016.327068328857,1550.34,5441,0.22910127,0.0014011125,696448,0.6854009032249451,5571584,-0.008041555
0.9149991,212.89,0.14746094,979,6017.372953891754,1546.99,5442,0.24304494,0.0011927586,696576,0.8880364149808884,5572608,-0.0067538572
0.97308415,213.73,0.09643555,991,6018.410350322723,1544.6,5443,0.14064468,0.0009756355,696704,0.6282659769058228,5573632,-0.00518766
0.9184444,213.73,0.08520508,957,6019.480532646179,1544.6,5444,0.20852455,0.00083296705,696832,0.902410164475441,5574656,-0.004824101
0.89619136,213.73,0.12402344,992,6020.512443065643,1544.6,5445,0.19298644,0.0020965764,696960,0.6662907302379608,5575680,-0.0054781507
0.8544227,214.3,0.118652344,939,6021.603002071381,1545.62,5446,0.682552,0.0007244664,697088,0.5863214731216431,5576704,-0.0047643306
0.78438544,214.3,0.072021484,934,6022.698880910873,1545.62,5447,0.61393774,0.0007807235,697216,0.6157958209514618,5577728,-0.0014865481
0.72465587,214.93,0.10205078,937,6023.796258211136,1546.12,5448,0.5391613,0.0012636648,697344,0.8008178323507309,5578752,-0.004205317
0.7203737,215.72,0.08666992,942,6024.883091926575,1553.04,5449,0.68688124,0.00088518043,697472,0.6816606521606445,5579776,-0.0033728876
0.87404585,218.48,0.11694336,948,6025.96248960495,1561.39,5450,0.26757276,0.002240898,697600,0.3236738443374634,5580800,-0.0052633826
0.91328335,218.48,0.1352539,992,6026.994465112686,1561.39,5451,0.12524864,0.0019529387,697728,0.7786063998937607,5581824,-0.0061519775
0.8931982,220.73,0.09765625,924,6028.101925611496,1564.77,5452,0.25419775,0.0012079235,697856,0.8991940841078758,5582848,-0.005696239
0.9057318,220.73,0.10205078,915,6029.225216388702,1564.77,5453,0.23016484,0.0023102544,697984,0.7410969436168671,5583872,-0.005937968
0.9258014,215.95,0.09301758,930,6030.325732707977,1541.53,5454,0.23321447,0.00085132814,698112,0.48403221368789673,5584896,-0.0050023706
0.9346265,215.95,0.1430664,992,6031.35764503479,1541.53,5455,0.22413008,0.00084751303,698240,0.9206623509526253,5585920,-0.0052687395
0.92871284,214.65,0.09423828,988,6032.394249916077,1532.37,5456,0.16117543,0.0014021252,698368,0.8070949912071228,5586944,-0.004685539
0.9815844,214.65,0.12890625,982,6033.436390638351,1532.37,5457,0.15283155,0.0018858006,698496,0.3871237635612488,5587968,-0.005111893
0.99405384,214.65,0.15454102,1009,6034.451131105423,1532.37,5458,0.12979925,0.016579762,698624,0.4301677942276001,5588992,-0.0070244065
0.9432467,214.65,0.15551758,926,6035.5562789440155,1532.37,5459,0.16200472,0.0009747013,698752,0.5969282984733582,5590016,-0.007342977
0.92226255,214.65,0.12939453,923,6036.665319681168,1532.37,5460,0.11109313,0.0010244636,698880,0.805801123380661,5591040,-0.0071838647
0.88782674,213.22,0.10180664,940,6037.754675149918,1529.92,5461,0.53734636,0.0008752394,699008,0.6896471381187439,5592064,-0.0062149637
0.9067623,213.22,0.13549805,966,6038.814681529999,1529.92,5462,0.22675526,0.0014004539,699136,0.696778416633606,5593088,-0.006412301
0.84302646,211.27,0.0793457,958,6039.88857793808,1529.0,5463,0.3419972,0.00086455356,699264,0.6539405584335327,5594112,-0.0049892524
0.7913204,213.86,0.09057617,981,6040.9325251579285,1532.16,5464,0.7431522,0.0057590357,699392,0.8290145248174667,5595136,-0.0046873745
0.8119768,213.86,0.09887695,979,6041.978721141815,1532.16,5465,0.4439204,0.0012727352,699520,0.4840584397315979,5596160,-0.0033213622
0.8044244,213.86,0.11743164,929,6043.080226898193,1532.16,5466,0.2955183,0.0011039765,699648,0.7384079992771149,5597184,-0.006056389
0.8811325,216.12,0.11303711,946,6044.162040233612,1531.6,5467,0.2732887,0.02656348,699776,0.5866819620132446,5598208,-0.0034191045
0.9612409,216.12,0.14624023,958,6045.235978603363,1531.6,5468,0.038873095,0.0023763534,699904,0.9040953740477562,5599232,-0.0082748365
0.89497954,216.12,0.14550781,992,6046.268306016922,1531.6,5469,0.22487889,0.0017499916,700032,0.5228950083255768,5600256,-0.0059454367
0.9344759,216.98,0.12719727,927,6047.372665166855,1533.26,5470,0.11003439,0.0014891181,700160,0.6576418280601501,5601280,-0.0066513494
0.9330847,216.98,0.13964844,981,6048.415993213654,1533.26,5471,0.10009937,0.19766665,700288,0.721426784992218,5602304,-0.0069100773
0.87922716,214.21,0.123046875,933,6049.513479709625,1531.22,5472,0.23886026,0.0018934214,700416,0.7068499028682709,5603328,-0.0053263563
0.94479513,213.88,0.14526367,933,6050.610351324081,1530.39,5473,0.24773882,0.0012474081,700544,0.5765339434146881,5604352,-0.0064904876
0.97587854,215.15,0.09838867,946,6051.692672491074,1538.81,5474,0.33434504,0.00083519926,700672,0.35627543926239014,5605376,-0.0065384167
0.9681141,215.15,0.107421875,952,6052.76778626442,1538.81,5475,0.19622883,0.19195943,700800,0.7072771489620209,5606400,-0.005058573
0.91830784,215.15,0.109375,956,6053.838233709335,1538.81,5476,0.17774007,0.0008133265,700928,0.8854756057262421,5607424,-0.0053342115
0.8632929,215.15,0.107666016,905,6054.9694538116455,1538.81,5477,0.27955824,0.00090485206,701056,0.6512649059295654,5608448,-0.0055421563
0.888069,214.3,0.12158203,979,6056.015555858612,1538.2,5478,0.21180594,0.0014442191,701184,0.12358415126800537,5609472,-0.0054985345
0.9381416,214.64,0.12060547,935,6057.1106214523315,1537.61,5479,0.20559157,0.0029644887,701312,0.4094043970108032,5610496,-0.0064522875
0.9875217,214.64,0.1640625,993,6058.141877889633,1537.61,5480,0.027288308,0.0011294612,701440,0.8801503628492355,5611520,-0.009957117
0.9561143,214.64,0.13452148,931,6059.241088151932,1537.61,5481,0.14548971,0.0010626856,701568,0.7054446041584015,5612544,-0.0057124705
0.9039316,213.74,0.09277344,930,6060.342222690582,1538.4,5482,0.23818989,0.0013169983,701696,0.8162185102701187,5613568,-0.0053689764
0.8658764,213.74,0.12841797,972,6061.397302389145,1538.4,5483,0.28651124,0.047967397,701824,0.7516067922115326,5614592,-0.0073551964
0.7728212,211.0,0.10839844,970,6062.4528958797455,1533.5,5484,0.39855382,0.0011239162,701952,0.8800847604870796,5615616,-0.0053292923
0.7701295,208.06,0.10131836,944,6063.537475347519,1518.29,5485,0.35290036,0.25563192,702080,0.8643288612365723,5616640,-0.006155165
0.8105222,208.06,0.103271484,970,6064.5925216674805,1520.42,5486,0.46263623,0.0022447973,702208,0.5081280767917633,5617664,-0.00455972
0.85871136,207.61,0.12841797,968,6065.65073299408,1510.93,5487,0.19436385,0.13831204,702336,0.7801294326782227,5618688,-0.0046668416
0.89464843,209.66,0.13012695,972,6066.705589532852,1511.82,5488,0.2344418,0.0020282643,702464,0.872469887137413,5619712,-0.0048478977
0.9678799,209.66,0.099365234,985,6067.745226144791,1511.82,5489,0.09708575,0.0009794151,702592,0.8428334295749664,5620736,-0.0043933066
0.9863557,210.78,0.10668945,979,6068.790585279465,1510.81,5490,0.12720293,0.00092943676,702720,0.3398666977882385,5621760,-0.0056905188
1.0482142,210.78,0.16601562,945,6069.8738350868225,1510.81,5491,0.05904736,0.0015315743,702848,0.5900794863700867,5622784,-0.00666861
0.97863376,210.78,0.13500977,909,6070.999497413635,1510.81,5492,0.10902388,0.0009107185,702976,0.6369175612926483,5623808,-0.007874528
1.0167433,209.96,0.11791992,973,6072.055922269821,1502.36,5493,0.1264952,0.00097142346,703104,0.6102107763290405,5624832,-0.0067475084
0.95770746,209.96,0.14111328,956,6073.126686096191,1502.36,5494,0.17175059,0.0023440619,703232,0.6688915193080902,5625856,-0.00692166
0.9284497,209.96,0.1381836,935,6074.222177505493,1502.36,5495,0.35401553,0.00095633534,703360,0.6084947288036346,5626880,-0.0065615075
0.9365759,209.78,0.10888672,894,6075.367192745209,1502.49,5496,0.353723,0.0011393938,703488,0.6490561068058014,5627904,-0.0055674305
0.8757083,209.78,0.15209961,938,6076.458266019821,1502.49,5497,0.2074422,0.0012887003,703616,0.8567005693912506,5628928,-0.0068799388
0.8347639,209.04,0.114746094,936,6077.552629947662,1496.62,5498,0.53706837,0.0009891674,703744,0.5657338798046112,5629952,-0.005605361
0.80824256,204.86,0.10620117,901,6078.688517332077,1487.47,5499,0.557277,0.0015769809,703872,0.7380801439285278,5630976,-0.005459335
0.85779166,204.46,0.10107422,941,6079.776746511459,1490.3,5500,0.19925149,0.0007929319,704000,0.6889917254447937,5632000,-0.005098772
0.92997026,207.15,0.1159668,942,6080.863935470581,1504.71,5501,0.4317192,0.0015351331,704128,0.16240817308425903,5633024,-0.006762348
1.0388217,207.15,0.13842773,944,6081.948846101761,1504.71,5502,0.08406271,0.000788639,704256,0.6905099749565125,5634048,-0.0074341916
0.99500483,207.15,0.12109375,955,6083.02578830719,1504.71,5503,0.1401923,0.0010311801,704384,0.7551519274711609,5635072,-0.006343362
1.0008237,207.15,0.15942383,955,6084.097904920578,1504.71,5504,0.14328653,0.0011607092,704512,0.5314550697803497,5636096,-0.006878752
0.9480217,207.15,0.122558594,937,6085.190041542053,1504.71,5505,0.28263068,0.00097232714,704640,0.45751070976257324,5637120,-0.006552929
0.9624203,207.15,0.12036133,987,6086.227093696594,1504.71,5506,0.18093285,0.0016174685,704768,0.6545901596546173,5638144,-0.006122102
0.8525257,207.15,0.1381836,959,6087.29524230957,1504.71,5507,0.25002587,0.001138901,704896,0.8589420169591904,5639168,-0.0068088416
0.8724346,206.85,0.1274414,958,6088.36418223381,1501.54,5508,0.49779606,0.0010310754,705024,0.3023291230201721,5640192,-0.0049122865
0.8511522,203.94,0.103759766,952,6089.4400317668915,1495.04,5509,0.5734638,0.000717396,705152,0.7524962425231934,5641216,-0.004456046
0.8294555,203.94,0.12646484,942,6090.526750326157,1495.04,5510,0.24040452,0.000980736,705280,0.7503551542758942,5642240,-0.004940739
0.7390087,203.94,0.1027832,1010,6091.540504932404,1495.04,5511,0.35673842,0.0010908275,705408,0.8987416103482246,5643264,-0.0040769214
0.7487501,203.94,0.13256836,946,6092.622956991196,1495.04,5512,0.529437,0.0019438226,705536,0.7250764071941376,5644288,-0.0048199184
0.72330505,204.41,0.11694336,925,6093.734466552734,1494.04,5513,0.39216006,0.0015351002,705664,0.8456553667783737,5645312,-0.004588613
0.98064363,205.23,0.09106445,946,6094.817153215408,1487.61,5514,0.24440916,0.0011867187,705792,0.37941938638687134,5646336,-0.005103347
1.0084028,205.23,0.12426758,948,6095.897221803665,1487.61,5515,0.13400742,0.001386174,705920,0.5674911141395569,5647360,-0.0073746108
1.0062749,205.23,0.1472168,952,6096.973051309586,1487.61,5516,0.08677429,0.0008547277,706048,0.8071486055850983,5648384,-0.008226038
0.962076,205.23,0.12158203,978,6098.019963026047,1487.61,5517,0.18217658,0.0007715387,706176,0.5664955973625183,5649408,-0.006188466
