#{"t_start": 1522608444.2614212, "env_id": "Reacher-v2"}
r,l,t
-76.45568,50,12.25367
-55.558011,50,12.278287
-71.50433,50,12.3022
-58.735332,50,12.331417
-58.504522,50,12.357033
-53.71546,50,12.384124
-65.618261,50,12.408635
-70.100324,50,12.434892
-70.210145,50,12.802336
-57.457825,50,12.826164
-58.031437,50,12.850463
-55.354059,50,12.873969
-78.146663,50,12.898226
-71.839591,50,12.921867
-49.577457,50,12.951823
-55.163817,50,12.976756
-66.813556,50,13.002996
-67.766532,50,13.031097
-53.467067,50,13.058405
-62.880312,50,13.08504
-96.436017,50,13.109561
-73.522239,50,13.133263
-65.434699,50,13.157028
-59.545364,50,13.182143
-75.37982,50,13.208973
-62.428594,50,13.234791
-56.541152,50,13.262111
-83.015146,50,13.286616
-61.140604,50,13.313663
-71.426707,50,13.339844
-55.842741,50,13.367486
-60.466811,50,13.392007
-69.402171,50,13.419378
-71.770349,50,13.44364
-61.333492,50,13.470016
-72.37281,50,13.494567
-58.733822,50,13.519543
-64.18562,50,13.546765
-77.105065,50,13.572399
-66.68403,50,13.597676
-54.102136,50,13.622312
-73.050263,50,13.648324
-58.672013,50,13.674926
-78.178731,50,13.69919
-59.483031,50,13.72319
-81.32615,50,13.748122
-58.731265,50,13.773393
-64.89317,50,13.797996
-63.21125,50,13.822298
-65.650239,50,14.19171
-54.723401,50,14.215648
-68.125724,50,14.239581
-53.50409,50,14.264801
-67.585545,50,14.289259
-62.354655,50,14.313232
-64.903432,50,14.336858
-50.919356,50,14.360636
-57.902891,50,14.384437
-56.569065,50,14.407991
-56.503296,50,14.431816
-83.35866,50,14.455538
-55.259335,50,14.479314
-83.218358,50,14.502981
-55.273462,50,14.526603
-70.079169,50,14.550536
-73.197811,50,14.574456
-72.179164,50,14.597996
-68.564469,50,14.62167
-60.129295,50,14.645423
-54.532757,50,14.669216
-76.589038,50,14.693373
-67.207506,50,14.717027
-60.640146,50,14.74079
-71.252503,50,14.764485
-77.56078,50,14.788248
-58.206911,50,14.812301
-65.007889,50,14.836244
-63.234963,50,14.864447
-62.482019,50,14.890573
-59.693262,50,14.916234
-52.570234,50,14.944813
-56.741429,50,14.970683
-84.332515,50,14.99649
-63.282168,50,15.022033
-53.972807,50,15.047074
-57.415923,50,15.070661
-74.705914,50,15.096209
-65.483738,50,15.122586
-50.051642,50,15.147836
-76.37427,50,15.175537
-70.31297,50,15.557947
-61.828517,50,15.583885
-58.549725,50,15.608618
-54.2122,50,15.633915
-62.276241,50,15.658232
-51.419165,50,15.684762
-58.597997,50,15.71035
-68.695416,50,15.735388
-69.24651,50,15.759353
-58.333955,50,15.782364
-53.837092,50,15.806456
-54.07792,50,15.830374
-71.329685,50,15.854146
-55.136906,50,15.878053
-58.882657,50,15.903285
-56.348166,50,15.929904
-47.772603,50,15.954609
-59.098806,50,15.979872
-56.452665,50,16.003495
-64.316255,50,16.027332
-57.874482,50,16.051394
-61.969025,50,16.075305
-58.091687,50,16.099711
-68.189436,50,16.123564
-57.203055,50,16.14735
-59.265469,50,16.171212
-58.580938,50,16.194744
-52.134933,50,16.22052
-56.875561,50,16.248329
-62.790582,50,16.275874
-57.5398,50,16.303951
-56.737706,50,16.331228
-64.047856,50,16.357726
-72.387797,50,16.382207
-58.283898,50,16.405746
-63.208642,50,16.429637
-57.836387,50,16.453511
-75.913335,50,16.477634
-63.94182,50,16.502292
-58.610347,50,16.526125
-58.354432,50,16.549954
-70.655731,50,16.907786
-65.576373,50,16.931339
-53.828726,50,16.95594
-57.617006,50,16.97948
-59.78141,50,17.002867
-63.013518,50,17.026361
-61.964033,50,17.049964
-55.631829,50,17.073603
-54.75635,50,17.097231
-64.892963,50,17.120775
-60.142161,50,17.144458
-61.015065,50,17.167932
-48.885549,50,17.191513
-50.055418,50,17.216274
-54.714076,50,17.241563
-57.26505,50,17.265841
-62.847714,50,17.289658
-55.689309,50,17.313469
-73.472401,50,17.337244
-63.70536,50,17.361022
-46.350958,50,17.384856
-52.312572,50,17.410234
-64.721244,50,17.433723
-72.479964,50,17.45713
-58.524905,50,17.480831
-54.142088,50,17.50463
-53.155516,50,17.528305
-61.83472,50,17.552176
-62.739466,50,17.576036
-45.749601,50,17.599791
-63.381886,50,17.623562
-63.774131,50,17.647631
-70.372885,50,17.670903
-61.530821,50,17.694686
-53.033672,50,17.718433
-68.589254,50,17.741828
-51.582873,50,17.765556
-54.475369,50,17.789087
-48.895565,50,17.812864
-62.653323,50,17.836386
-59.062844,50,17.859896
-65.028016,50,18.218669
-51.852606,50,18.242251
-47.506619,50,18.265978
-55.807336,50,18.289583
-62.590659,50,18.313424
-48.796649,50,18.33697
-49.606586,50,18.360671
-56.678075,50,18.384411
-58.083184,50,18.408021
-65.030271,50,18.432361
-57.517114,50,18.45598
-49.039139,50,18.479484
-65.728076,50,18.503064
-60.498737,50,18.526608
-73.956633,50,18.550339
-52.998855,50,18.573971
-51.121011,50,18.597493
-53.020074,50,18.622786
-46.100427,50,18.646436
-65.81773,50,18.670124
-65.408426,50,18.693829
-53.974076,50,18.717351
