r,l,t
-14.864676,50,80.921989
-16.473476,50,81.338345
-14.928423,50,81.387634
-10.749811,50,81.789284
-16.734012,50,81.82951
-13.102926,50,82.229431
-15.164713,50,82.267614
-14.327167,50,82.660051
-11.366177,50,82.699216
-9.795934,50,83.060629
-13.808903,50,83.094726
-18.563179,50,83.459007
-9.598584,50,83.493337
-12.702715,50,83.861515
-14.149597,50,83.892592
-10.569355,50,84.266716
-13.16939,50,84.31026
-15.315883,50,84.681333
-9.109739,50,84.716265
-20.083548,50,85.117825
-15.917919,50,85.166378
-12.031493,50,85.59741
-10.895084,50,85.638262
-17.933487,50,86.050457
-15.320418,50,86.090971
-7.547926,50,86.500808
-16.324934,50,86.537391
-8.887789,50,86.928368
-8.223993,50,86.967526
-14.857916,50,87.410372
-9.572319,50,87.457457
-20.293358,50,87.836527
-11.01505,50,87.878783
-12.742833,50,88.270233
-20.513891,50,88.311762
-9.288587,50,88.708733
-16.031482,50,88.754065
-21.907233,50,89.13199
-10.418126,50,89.175048
-14.257196,50,89.548295
-7.842303,50,89.590811
-13.500625,50,89.967836
-7.439095,50,90.00472
-12.605193,50,90.375117
-13.503293,50,90.408825
-13.725404,50,90.793864
-16.334366,50,90.828623
-12.805633,50,91.2034
-9.547208,50,91.249813
-24.533072,50,91.618038
-17.571316,50,91.654631
-13.903232,50,92.048685
-9.380745,50,92.106298
-16.555066,50,92.565127
-16.416973,50,92.605496
-15.321078,50,93.057
-11.635233,50,93.106025
-9.254458,50,93.504191
-11.347588,50,93.545709
-15.258925,50,93.91803
-10.148548,50,93.953857
-14.247868,50,94.345246
-15.929496,50,94.380443
-14.378816,50,94.76395
-11.247421,50,94.812809
-11.804095,50,95.205556
-5.099918,50,95.240153
-6.432434,50,95.605341
-19.607138,50,95.642131
-11.395686,50,96.039948
-11.736772,50,96.077623
-10.611032,50,96.450812
-10.936509,50,96.487574
-16.225686,50,96.858885
-9.151242,50,96.901659
-7.313725,50,97.307771
-13.327192,50,97.349507
-15.472691,50,97.727924
-15.956458,50,97.768084
-17.133046,50,98.135201
-15.621065,50,98.176206
-19.014776,50,98.604202
-21.609513,50,98.648258
-11.966014,50,99.022648
-12.323941,50,99.063158
-20.129322,50,99.457795
-23.886836,50,99.510088
-17.196551,50,99.944919
-11.475737,50,99.99242
-6.836353,50,100.417825
-14.023688,50,100.462579
-13.175356,50,100.884647
-10.179575,50,100.944333
-13.669097,50,101.359678
-9.292791,50,101.397072
-22.453559,50,101.839011
-2.726797,50,101.890981
-15.399831,50,102.306632
-12.213394,50,102.344326
-27.456152,50,102.764581
-13.384039,50,102.816005
-14.530948,50,103.252743
-14.705297,50,103.305131
-6.060912,50,103.730526
-15.116378,50,103.774763
-11.765344,50,104.241638
-16.661089,50,104.277936
-11.623757,50,104.655414
-7.621105,50,104.704585
-15.504134,50,105.15377
-15.134405,50,105.193764
-10.303488,50,105.629036
-11.75903,50,105.684956
-18.869404,50,106.161973
-8.599029,50,106.209432
-15.27296,50,106.587615
-11.369471,50,106.628465
-14.023287,50,107.007305
-10.405899,50,107.052613
-9.347484,50,107.429375
-7.660996,50,107.465984
-5.062283,50,107.844139
-11.205337,50,107.876394
-24.748195,50,108.281372
-8.204467,50,108.328215
-6.830145,50,108.730838
-14.521535,50,108.765601
-17.186426,50,109.149449
-17.548379,50,109.191858
-4.451783,50,109.573012
-9.456227,50,109.618155
-14.904182,50,109.985872
-8.588847,50,110.017487
-15.05816,50,110.387956
-14.88914,50,110.431943
-15.556126,50,110.842668
-9.855809,50,110.891959
-13.231425,50,111.290963
-14.934498,50,111.333203
-9.461673,50,111.717943
-11.383285,50,111.7492
-5.079379,50,112.109747
-19.497246,50,112.14185
-8.671245,50,112.519966
-16.339118,50,112.558511
-7.777481,50,112.939243
-11.905132,50,112.970772
-8.650838,50,113.334157
-11.126369,50,113.372714
-19.921081,50,113.771646
-10.45234,50,113.805485
-9.386769,50,114.184665
-15.929511,50,114.222326
-13.000127,50,114.603259
-9.880488,50,114.653064
-19.905412,50,115.025718
-16.547599,50,115.060533
-12.722859,50,115.43464
-13.999307,50,115.479193
-24.481227,50,115.851488
-9.975858,50,115.882874
-13.583777,50,116.251993
-13.852441,50,116.287143
-8.981115,50,116.662162
-17.733441,50,116.70017
-17.293346,50,117.072885
-15.482865,50,117.106066
-14.461224,50,117.477402
-11.9825,50,117.508613
-11.504862,50,117.882087
-9.408146,50,117.915133
-15.892347,50,118.278882
-19.205321,50,118.312595
-19.992507,50,118.685363
-16.663092,50,118.727019
-24.935778,50,119.097985
-16.206703,50,119.133456
-17.285149,50,119.501418
-17.824298,50,119.533192
-9.0492,50,119.89692
-7.342254,50,119.933297
-11.708472,50,120.327137
-16.774388,50,120.363708
-7.754501,50,120.734638
-26.751826,50,120.768212
-6.417618,50,121.153505
-15.365175,50,121.187642
-10.868917,50,121.554925
-17.724335,50,121.593685
-16.121261,50,121.990508
-22.042644,50,122.031849
-15.150482,50,122.401733
-7.405978,50,122.440907
-12.441184,50,122.812257
-6.397134,50,122.853493
-15.682773,50,123.220149
-12.388366,50,123.258237
-11.038001,50,123.62887
-12.994221,50,123.669182
-14.309789,50,124.032702
-17.308746,50,124.068817
-13.155417,50,124.434875
-15.064918,50,124.475131
-22.078516,50,124.843002
-5.756047,50,124.874345
-10.157802,50,125.240673
-9.137524,50,125.273524
-9.911711,50,125.6396
-9.808408,50,125.677407
-10.238624,50,126.037616
-18.411473,50,126.072586
-15.09584,50,126.445576
-16.802648,50,126.481044
-11.900045,50,126.84761
-14.551176,50,126.88097
-7.945964,50,127.238353
-16.961077,50,127.273383
-14.355936,50,127.660828
-15.767971,50,127.707723
-19.458235,50,128.088456
-8.908867,50,128.126315
-10.716085,50,128.512247
-23.424186,50,128.548119
-11.049311,50,128.933739
-11.103936,50,128.968961
-11.373028,50,129.35937
-13.049245,50,129.400528
-8.804743,50,129.79977
-14.774276,50,129.83583
-13.990435,50,130.271503
-12.910324,50,130.308619
-21.514828,50,130.677303
-12.058554,50,130.729094
-18.54435,50,131.130779
-16.308588,50,131.173263
-11.774406,50,131.558304
-14.526,50,131.608617
-10.498724,50,132.033088
-9.44361,50,132.075981
-13.591895,50,132.472357
-8.724858,50,132.513944
-11.234021,50,132.938395
-12.005472,50,132.980305
-20.307089,50,133.373506
-18.959202,50,133.412136
-16.485301,50,133.791733
-14.695954,50,133.833067
-12.425614,50,134.22328
-17.261002,50,134.26602
-11.880759,50,134.651207
-20.218986,50,134.694402
-18.424483,50,135.090447
-9.087493,50,135.134796
-10.420324,50,135.552014
-17.263691,50,135.587631
-17.240004,50,135.9994
-18.067261,50,136.031513
-7.601449,50,136.411594
-8.62177,50,136.455201
-17.502444,50,136.822186
-18.3365,50,136.862627
-12.539009,50,137.233224
-12.639185,50,137.269901
-10.85979,50,137.647333
-10.070099,50,137.68985
-12.543061,50,138.070947
-17.20164,50,138.11247
-14.613139,50,138.489771
-13.788139,50,138.530623
-8.589514,50,138.946102
-14.691908,50,138.988871
-15.55722,50,139.362311
-6.738129,50,139.402852
-13.853124,50,139.778865
-10.067822,50,139.819705
-9.630036,50,140.194536
-14.335605,50,140.23749
-15.225345,50,140.615259
-13.822336,50,140.659403
-10.961835,50,141.041353
-24.146065,50,141.08567
-18.177277,50,141.463612
-18.878241,50,141.497231
-16.907847,50,141.870055
-12.944824,50,141.905441
-11.090181,50,142.269825
-12.479676,50,142.303768
-17.270455,50,142.678546
-13.074348,50,142.711119
-18.232953,50,143.082226
-17.704905,50,143.116187
-26.778584,50,143.483369
-9.564566,50,143.5171
-11.062106,50,143.898163
-12.227455,50,143.934225
-21.259975,50,144.299023
-12.429706,50,144.334136
-12.306964,50,144.700187
-13.36516,50,144.741217
-12.39616,50,145.10419
-15.849562,50,145.140464
-9.147636,50,145.527315
-15.0754,50,145.569196
-7.938273,50,145.948969
-14.310121,50,145.982528
-11.586799,50,146.351429
-8.303104,50,146.393381
-13.903246,50,146.76292
-12.618011,50,146.80179
-14.657179,50,147.219456
-19.994682,50,147.254574
-9.321108,50,147.637121
-8.762268,50,147.676569
-11.069846,50,148.05667
-11.393892,50,148.097553
-10.915454,50,148.476651
-16.861102,50,148.529958
-17.59449,50,148.917749
-10.253664,50,148.949042
-15.537453,50,149.374975
-15.000973,50,149.42364
-16.188132,50,149.850837
-10.328006,50,149.896733
-10.087753,50,150.293024
-16.712098,50,150.330355
-9.761574,50,150.705835
-14.675993,50,150.741168
-15.137904,50,151.118808
-9.827569,50,151.156069
-16.965745,50,151.52346
-12.444432,50,151.560604
-14.70223,50,151.930115
-9.3352,50,151.972174
-15.880395,50,152.365805
-10.010624,50,152.404017
-15.430793,50,152.822872
-16.838588,50,152.863126
-9.964093,50,153.268247
-14.11017,50,153.320221
-6.346262,50,153.742243
-9.406798,50,153.781829
-16.78596,50,154.205505
-14.524603,50,154.244005
-13.764279,50,154.677641
-9.001044,50,154.719905
-10.472973,50,155.131351
-8.352578,50,155.183454
-22.662665,50,155.600578
-10.006053,50,155.63948
-21.32588,50,156.09986
-13.465728,50,156.151833
-19.150732,50,156.569924
-10.493015,50,156.610861
-10.485845,50,157.044307
-12.081472,50,157.084231
-11.046656,50,157.515517
-10.852764,50,157.556022
-11.465613,50,157.942063
-19.853496,50,157.994558
-14.978183,50,158.485291
-4.207247,50,158.534903
-11.718301,50,158.946037
-8.336416,50,158.980006
-12.088616,50,159.362313
-14.30926,50,159.406312
-14.102709,50,159.804862
-10.164374,50,159.850899
-13.802547,50,160.229417
-11.978196,50,160.263764
-18.039294,50,160.633781
-20.195468,50,160.67481
-12.759711,50,161.053331
-13.146848,50,161.085334
-24.939546,50,161.469167
-7.989905,50,161.511955
-10.684193,50,161.894267
-15.123521,50,161.928907
-12.879802,50,162.296375
